user_id,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before,search_term_count,last_30days_sp_impressions,last_30days_sp_clicks,sp_ctr_30d,last_30days_sb_impressions,last_30days_sb_clicks,sb_ctr_30d,avg_click_interval_seconds,impression_day_count,click_day_count,last_impression_time_diff_seconds,last_click_time_diff_seconds
AMZN_USR_47482,1,18,6,12,4,4,0,"","","","","","","","","","","","",2024-12-31T03:09:20.000Z,122,18,6,0.3333333333333333,"","",0.0,1011374.2,12,4,304895,694761
AMZN_USR_43731,1,11,3,7,2,3,0,"","","","","","","","","","","","",2024-12-29T22:13:50.000Z,24,11,3,0.2727272727272727,"","",0.0,1113504.6666666667,10,3,179170,777910
AMZN_USR_29440,1,14,0,8,0,1,0,"","","","","","","","","","","","",2024-12-31T01:26:20.000Z,25,14,0,0.0,"","",0.0,1183322.0,27,2,355739,3613054
AMZN_USR_46318,1,19,3,7,3,3,0,"","","","","","","","","","","","",2024-12-30T07:59:15.000Z,56,19,3,0.15789473684210525,12,5,0.4166666666666667,757434.3928571428,18,7,144045,440468
AMZN_USR_46539,1,10,0,8,0,2,0,"","","","","","","","","","","","",2024-12-30T18:06:29.000Z,88,10,0,0.0,18,4,0.2222222222222222,1388394.1666666667,16,4,107611,74272
AMZN_USR_36633,1,13,4,8,1,5,0,"","","","","","","","","","","","",2024-12-31T21:49:15.000Z,24,13,4,0.3076923076923077,"","",0.0,663039.8333333334,10,3,7845,1175540
AMZN_USR_50604,1,24,5,11,2,4,0,"","","",1,160.0000,4,1,160.0000,4,0,0.0000,0,2024-12-31T07:04:18.000Z,176,24,5,0.20833333333333334,28,4,0.14285714285714285,805382.3888888889,26,9,60942,217052
AMZN_USR_37946,1,27,2,12,0,4,0,"","","",1,56.0000,2,0,0.0000,0,0,0.0000,0,2024-12-31T19:58:32.000Z,76,27,2,0.07407407407407407,11,1,0.09090909090909091,1236116.6666666667,25,4,14488,213801
AMZN_USR_24253,1,31,5,13,3,6,1,3,212.9100,9,"","","","","","","","","",2024-12-30T13:31:53.000Z,65,31,5,0.16129032258064516,"","",0.0,1170224.857142857,23,6,143481,313303
AMZN_USR_32494,1,8,2,3,2,1,0,1,105.0000,3,"","","","","","","","","",2024-12-29T09:07:04.000Z,51,8,2,0.25,"","",0.0,43945.0,7,2,226376,767927
AMZN_USR_21332,1,8,1,4,1,0,1,"","","",2,131.9600,8,2,131.9600,8,0,0.0000,0,2024-12-28T03:49:33.000Z,11,8,1,0.125,"","",0.0,"",9,1,438289,331827
AMZN_USR_37379,1,24,4,11,3,4,1,"","","","","","","","","","","","",2024-12-31T02:47:41.000Z,57,24,4,0.16666666666666666,"","",0.0,1248823.8,20,5,81195,76339
AMZN_USR_42760,1,25,4,11,1,4,0,"","","","","","","","","","","","",2024-12-31T19:23:13.000Z,111,25,4,0.16,19,7,0.3684210526315789,1865201.1238095239,37,13,85929,67923
AMZN_USR_22770,1,14,3,11,1,6,1,"","","","","","","","","","","","",2024-12-31T12:25:27.000Z,24,14,3,0.21428571428571427,"","",0.0,1315168.0,12,3,41673,323923
AMZN_USR_45520,1,6,3,4,1,0,0,"","","",2,227.9600,6,1,167.9600,4,0,0.0000,0,2024-12-27T23:27:44.000Z,58,6,3,0.5,"","",0.0,1017364.6666666666,6,3,646370,987186
AMZN_USR_31687,1,14,3,5,3,0,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T08:33:50.000Z,84,14,3,0.21428571428571427,"","",0.0,373371.3333333333,12,3,434526,199812
AMZN_USR_19104,1,19,6,9,3,4,2,1,155.9600,4,2,122.9900,4,1,38.9900,1,1,38.9900,1,2024-12-31T08:10:25.000Z,87,19,6,0.3157894736842105,"","",0.0,1107153.6,15,6,56975,122972
AMZN_USR_34336,1,24,8,12,3,3,2,"","","","","","","","","","","","",2024-12-31T21:57:01.000Z,53,24,8,0.3333333333333333,"","",0.0,1730746.4727272727,24,9,110173,56978
AMZN_USR_50029,1,11,2,2,0,1,0,"","","","","","","","","","","","",2024-12-30T19:12:47.000Z,21,11,2,0.18181818181818182,"","",0.0,394248.0,21,2,386509,1838722
AMZN_USR_30018,1,21,4,10,2,3,0,1,58.0000,4,"","","","","","","","","",2024-12-31T15:35:07.000Z,45,21,4,0.19047619047619047,"","",0.0,972223.6666666666,17,4,111519,477113
AMZN_USR_24933,1,27,2,14,2,6,0,"","","","","","","","","","","","",2024-12-31T03:53:01.000Z,42,27,2,0.07407407407407407,"","",0.0,351811.0,17,2,72419,470097
AMZN_USR_23723,1,27,4,19,2,8,0,"","","","","","","","","","","","",2024-12-31T12:39:22.000Z,51,27,4,0.14814814814814814,"","",0.0,932765.2,17,5,61517,807592
AMZN_USR_43489,1,27,7,9,3,4,1,1,143.9600,4,"","","","","","","","","",2024-12-31T13:43:50.000Z,58,27,7,0.25925925925925924,"","",0.0,1109779.0476190476,19,7,216486,36970
AMZN_USR_33871,1,14,1,9,1,4,0,"","","","","","","","","","","","",2024-12-31T10:59:33.000Z,48,14,1,0.07142857142857142,"","",0.0,"",12,1,46827,1140487
AMZN_USR_43033,1,14,1,7,1,2,0,"","","",1,120.0000,4,0,0.0000,0,0,0.0000,0,2024-12-31T18:40:47.000Z,23,14,1,0.07142857142857142,"","",0.0,"",12,1,20747,953943
AMZN_USR_32330,1,14,4,5,2,0,1,"","","","","","","","","","","","",2024-12-31T09:57:58.000Z,92,14,4,0.2857142857142857,35,2,0.05714285714285714,944674.1333333333,26,6,8405,396883
AMZN_USR_39712,1,20,4,7,2,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T19:56:22.000Z,67,20,4,0.2,12,0,0.0,1546796.4666666666,36,6,48958,770642
AMZN_USR_25806,1,7,3,5,0,3,0,"","","","","","","","","","","","",2024-12-31T17:00:42.000Z,21,7,3,0.42857142857142855,"","",0.0,300726.6666666667,8,3,25158,1329783
AMZN_USR_43744,1,8,3,2,1,1,1,"","","","","","","","","","","","",2024-12-30T23:10:23.000Z,20,8,3,0.375,"","",0.0,1616470.8333333333,16,4,89377,267807
AMZN_USR_24548,1,9,5,4,5,3,1,1,29.0000,2,3,455.9400,10,3,455.9400,10,2,305.9700,7,2024-12-30T10:44:11.000Z,43,9,5,0.5555555555555556,"","",0.0,417284.6,10,5,134149,343863
AMZN_USR_46859,1,25,4,16,2,5,1,"","","","","","","","","","","","",2024-12-31T11:44:51.000Z,95,25,4,0.16,"","",0.0,1206539.2,17,5,201025,200725
AMZN_USR_18508,1,14,6,6,3,2,2,"","","","","","","","","","","","",2024-12-31T11:50:40.000Z,40,14,6,0.42857142857142855,"","",0.0,1744830.642857143,26,7,156324,130456
AMZN_USR_28478,1,11,1,6,0,1,0,"","","","","","","","","","","","",2024-12-29T14:58:24.000Z,21,11,1,0.09090909090909091,"","",0.0,"",8,1,209487,2008587
AMZN_USR_28357,1,4,4,1,1,1,1,"","","","","","","","","","","","",2024-12-31T01:34:41.000Z,17,4,4,1.0,"","",0.0,1325136.1666666667,5,4,80719,159217
AMZN_USR_35138,1,17,2,9,2,3,1,"","","","","","","","","","","","",2024-12-31T15:09:57.000Z,86,17,2,0.11764705882352941,0,0,0.0,1849627.619047619,31,6,62284,350045
AMZN_USR_29806,1,10,2,4,0,2,0,"","","","","","","","","","","","",2024-12-31T08:55:48.000Z,22,10,2,0.2,"","",0.0,1420223.8,30,5,54252,1593485
AMZN_USR_33657,1,13,2,3,1,1,0,4,555.8900,15,1,143.9600,4,0,0.0000,0,0,0.0000,0,2024-12-30T08:14:05.000Z,25,13,2,0.15384615384615385,"","",0.0,1598557.0,13,2,393333,434062
AMZN_USR_37475,1,24,7,9,3,3,1,"","","","","","","","","","","","",2024-12-31T09:09:50.000Z,100,24,7,0.2916666666666667,"","",0.0,983896.0952380953,16,7,159989,144029
AMZN_USR_37806,1,12,3,3,2,0,0,"","","","","","","","","","","","",2024-12-30T18:33:48.000Z,23,12,3,0.25,"","",0.0,800601.3333333334,9,3,738207,468631
AMZN_USR_34630,1,29,7,12,2,6,0,"","","","","","","","","","","","",2024-12-30T22:52:44.000Z,55,29,7,0.2413793103448276,"","",0.0,1160966.0,26,9,90436,973821
AMZN_USR_29708,1,14,0,6,0,2,0,"","","","","","","","","","","","",2024-12-28T18:14:45.000Z,28,14,0,0.0,"","",0.0,"",9,1,293989,2598496
AMZN_USR_30186,1,10,3,7,2,4,0,1,103.9600,7,"","","","","","","","","",2024-12-31T18:58:29.000Z,22,10,3,0.3,"","",0.0,1153448.0,8,3,18091,657970
AMZN_USR_18996,1,20,4,9,2,2,0,"","","","","","","","","","","","",2024-12-31T01:55:08.000Z,72,20,4,0.2,"","",0.0,861791.5,15,3,79492,882327
AMZN_USR_26348,1,8,2,2,2,1,2,"","","",1,96.0000,4,1,96.0000,4,0,0.0000,0,2024-12-31T17:57:26.000Z,21,8,2,0.25,"","",0.0,300037.5,12,3,83030,21754
AMZN_USR_51684,1,10,1,5,0,2,0,6,558.9100,21,"","","","","","","","","",2024-12-30T11:44:39.000Z,23,10,1,0.1,"","",0.0,"",9,1,391500,2097646
AMZN_USR_42752,1,5,1,4,1,1,0,"","","","","","","","","","","","",2024-12-29T17:25:09.000Z,18,5,1,0.2,"","",0.0,2619631.3333333335,14,3,238037,1028994
AMZN_USR_23116,1,13,2,7,2,2,0,2,136.9700,7,2,233.9700,6,2,233.9700,6,1,84.0000,3,2024-12-31T01:48:09.000Z,49,13,2,0.15384615384615385,"","",0.0,293748.0,13,2,79911,623864
AMZN_USR_24724,1,19,7,8,2,1,2,4,455.4200,15,3,461.8900,16,0,0.0000,0,0,0.0000,0,2024-12-31T11:59:15.000Z,35,19,7,0.3684210526315789,"","",0.0,1049387.7142857143,16,6,84816,152208
AMZN_USR_23311,1,23,2,12,0,5,0,"","","","","","","","","","","","",2024-12-31T17:27:54.000Z,44,23,2,0.08695652173913043,"","",0.0,38769.0,19,1,23526,1579444
AMZN_USR_20168,1,10,0,5,0,2,0,"","","","","","","","","","","","",2024-12-30T13:46:12.000Z,55,10,0,0.0,9,5,0.5555555555555556,929269.8666666667,16,5,123228,278572
AMZN_USR_29246,1,19,1,11,1,1,1,"","","","","","","","","","","","",2024-12-31T21:19:26.000Z,39,19,1,0.05263157894736842,"","",0.0,"",16,1,420931,223986
AMZN_USR_45792,1,8,0,4,0,3,0,"","","","","","","","","","","","",2024-12-31T03:30:51.000Z,23,8,0,0.0,"","",0.0,"",6,0,73749,""
AMZN_USR_43090,1,15,3,7,3,1,2,"","","","","","","","","","","","",2024-12-30T08:44:56.000Z,24,15,3,0.2,"","",0.0,601782.6666666666,11,3,382573,141304
AMZN_USR_18790,1,12,2,4,0,1,0,2,244.0000,7,1,151.9600,4,0,0.0000,0,0,0.0000,0,2024-12-28T06:44:48.000Z,23,12,2,0.16666666666666666,"","",0.0,1191656.4642857143,25,8,321312,2383183
AMZN_USR_23810,1,11,4,7,1,3,0,"","","","","","","","","","","","",2024-12-31T15:48:22.000Z,56,11,4,0.36363636363636365,14,0,0.0,809833.3333333334,20,2,90873,793564
AMZN_USR_38871,1,10,1,1,0,1,0,"","","","","","","","","","","","",2024-12-31T05:15:51.000Z,17,10,1,0.1,"","",0.0,1298962.0,22,3,85137,579513
AMZN_USR_28386,1,11,2,4,1,2,1,"","","","","","","","","","","","",2024-12-30T17:45:07.000Z,79,11,2,0.18181818181818182,12,2,0.16666666666666666,1062441.8095238095,21,6,108893,80474
AMZN_USR_37245,1,10,0,7,0,4,0,"","","","","","","","","","","","",2024-12-29T20:01:52.000Z,18,10,0,0.0,"","",0.0,"",8,0,187088,""
AMZN_USR_25539,1,12,3,6,0,3,0,"","","","","","","","","","","","",2024-12-31T06:15:51.000Z,48,12,3,0.25,13,4,0.3076923076923077,574667.1428571428,19,5,63849,869829
AMZN_USR_31224,1,17,5,7,2,1,0,"","","","","","","","","","","","",2024-12-29T12:24:17.000Z,26,17,5,0.29411764705882354,"","",0.0,991065.0,13,5,313796,435228
AMZN_USR_52152,1,32,6,13,3,5,1,"","","","","","","","","","","","",2024-12-30T21:13:39.000Z,70,32,6,0.1875,"","",0.0,1167577.8095238095,20,7,96381,394177
AMZN_USR_19223,1,24,4,7,2,3,0,"","","","","","","","","","","","",2024-12-30T08:26:25.000Z,88,24,4,0.16666666666666666,"","",0.0,2021862.4,29,6,176623,782842
AMZN_USR_34640,1,33,9,16,5,6,2,"","","","","","","","","","","","",2024-12-31T10:39:36.000Z,63,33,9,0.2727272727272727,"","",0.0,1016406.4666666667,21,9,161419,296864
AMZN_USR_38483,1,8,2,3,0,1,0,"","","","","","","","","","","","",2024-12-27T06:35:44.000Z,64,8,2,0.25,26,2,0.07692307692307693,732142.8333333334,19,4,65165,980788
AMZN_USR_27914,1,12,2,3,1,0,0,"","","","","","","","","","","","",2024-12-31T15:08:48.000Z,23,12,2,0.16666666666666666,"","",0.0,1050041.0,11,2,532668,953891
AMZN_USR_51399,1,7,3,5,2,1,0,"","","","","","","","","","","","",2024-12-27T09:26:55.000Z,66,7,3,0.42857142857142855,0,0,0.0,1610799.6785714286,18,7,427925,934436
AMZN_USR_39232,1,28,2,20,0,5,0,"","","","","","","","","","","","",2024-12-31T14:59:43.000Z,43,28,2,0.07142857142857142,"","",0.0,66725.0,20,2,44554,1507680
AMZN_USR_49586,1,15,5,7,3,2,0,"","","","","","","","","","","","",2024-12-31T17:09:49.000Z,45,15,5,0.3333333333333333,"","",0.0,730155.0,13,4,86244,723402
AMZN_USR_29003,1,18,2,13,2,3,2,1,38.9700,3,"","","","","","","","","",2024-12-31T08:09:19.000Z,38,18,2,0.1111111111111111,"","",0.0,50705.0,14,2,57041,85031
AMZN_USR_43823,1,18,7,10,4,5,2,1,149.9700,3,"","","","","","","","","",2024-12-31T20:45:29.000Z,108,18,7,0.3888888888888889,15,1,0.06666666666666667,829007.25,22,8,11671,178162
AMZN_USR_49501,1,15,4,7,2,4,0,"","","","","","","","","","","","",2024-12-31T02:23:50.000Z,60,15,4,0.26666666666666666,"","",0.0,458330.6666666667,13,4,81512,816812
AMZN_USR_43873,1,8,2,5,1,4,0,"","","","","","","","","","","","",2024-12-29T18:54:20.000Z,18,8,2,0.25,"","",0.0,2255309.3333333335,13,3,191140,824010
AMZN_USR_44770,1,6,2,2,1,0,1,1,50.0000,4,"","","","","","","","","",2024-12-31T11:54:25.000Z,64,6,2,0.3333333333333333,"","",0.0,1763489.0,6,2,474201,329662
AMZN_USR_36152,1,13,0,7,0,2,0,"","","","","","","","","","","","",2024-12-31T18:45:21.000Z,31,13,0,0.0,"","",0.0,"",10,0,80280,""
AMZN_USR_48729,1,7,5,3,4,1,2,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T07:29:24.000Z,43,7,5,0.7142857142857143,"","",0.0,2044763.5494505495,31,14,59436,260048
AMZN_USR_31411,1,11,3,4,2,1,1,"","","","","","","","","","","","",2024-12-30T07:42:45.000Z,40,11,3,0.2727272727272727,8,2,0.25,1007538.0555555555,21,8,221817,133601
AMZN_USR_37626,1,22,7,19,2,4,1,"","","","","","","","","","","","",2024-12-31T21:28:37.000Z,117,22,7,0.3181818181818182,"","",0.0,1837197.9487179487,31,12,9083,389199
AMZN_USR_22578,1,7,1,5,1,2,1,"","","","","","","","","","","","",2024-12-28T09:43:44.000Z,12,7,1,0.14285714285714285,"","",0.0,2143684.3333333335,15,4,310576,398170
AMZN_USR_34692,1,7,1,3,1,0,0,"","","","","","","","","","","","",2024-12-30T22:41:02.000Z,18,7,1,0.14285714285714285,"","",0.0,"",8,1,456942,1109880
AMZN_USR_29878,1,17,3,9,1,2,1,"","","","","","","","","","","","",2024-12-30T22:33:46.000Z,32,17,3,0.17647058823529413,"","",0.0,1159294.6666666667,14,3,158620,140786
AMZN_USR_41417,1,10,2,7,1,3,0,"","","","","","","","","","","","",2024-12-31T16:19:38.000Z,19,10,2,0.2,"","",0.0,1487963.0,9,2,27622,920078
AMZN_USR_35049,1,13,3,7,3,4,1,3,196.4400,7,0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T16:56:18.000Z,17,13,3,0.23076923076923078,"","",0.0,2236579.4,20,5,25422,138811
AMZN_USR_42832,1,24,3,9,1,3,0,1,40.0000,4,"","","","","","","","","",2024-12-31T08:48:35.000Z,89,24,3,0.125,13,1,0.07692307692307693,1156335.3333333333,23,4,85748,699145
AMZN_USR_31617,1,8,4,6,2,2,1,"","","","","","","","","","","","",2024-12-29T02:09:26.000Z,20,8,4,0.5,"","",0.0,1386940.5,7,4,341198,251434
AMZN_USR_39157,1,11,2,3,1,1,0,"","","","","","","","","","","","",2024-12-31T21:34:20.000Z,21,11,2,0.18181818181818182,"","",0.0,1335670.0,9,2,8740,705358
AMZN_USR_49919,1,14,4,6,2,2,0,"","","","","","","","","","","","",2024-12-30T20:13:54.000Z,155,14,4,0.2857142857142857,39,3,0.07692307692307693,889367.5714285715,27,6,91429,855820
AMZN_USR_48479,1,15,4,10,2,3,1,2,159.9600,11,3,171.9600,13,1,60.0000,6,0,0.0000,0,2024-12-30T13:06:54.000Z,53,15,4,0.26666666666666666,15,5,0.3333333333333333,958708.088888889,17,9,125586,68665
AMZN_USR_39116,1,13,3,3,2,0,1,1,47.9700,3,"","","","","","","","","",2024-12-31T17:29:41.000Z,29,13,3,0.23076923076923078,"","",0.0,1716940.4761904762,16,7,788355,23419
AMZN_USR_48289,1,14,0,7,0,1,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T21:24:16.000Z,28,14,0,0.0,"","",0.0,"",11,0,67866,""
AMZN_USR_42531,1,13,2,8,2,2,1,"","","","","","","","","","","","",2024-12-31T00:29:25.000Z,26,13,2,0.15384615384615385,"","",0.0,2369504.2,20,5,84635,144863
AMZN_USR_36364,1,18,3,9,2,5,1,"","","","","","","","","","","","",2024-12-31T04:49:21.000Z,30,18,3,0.16666666666666666,"","",0.0,1270328.6666666667,12,3,69039,413221
AMZN_USR_22129,1,17,4,9,2,1,0,"","","","","","","","","","","","",2024-12-31T12:01:46.000Z,43,17,4,0.23529411764705882,"","",0.0,1675933.8,21,5,367200,1064216
AMZN_USR_18596,1,11,0,6,0,3,0,"","","","","","","","","","","","",2024-12-29T21:31:53.000Z,46,11,0,0.0,19,0,0.0,"",20,0,152497,""
AMZN_USR_47932,1,28,5,15,3,2,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T19:20:01.000Z,53,28,5,0.17857142857142858,"","",0.0,2023412.3333333333,27,8,16799,218206
AMZN_USR_48167,1,11,4,4,2,3,0,"","","","","","","","","","","","",2024-12-30T10:55:32.000Z,50,11,4,0.36363636363636365,"","",0.0,2032774.388888889,23,9,133468,691338
AMZN_USR_30753,1,11,2,4,1,1,0,"","","","","","","","","","","","",2024-12-30T00:18:26.000Z,21,11,2,0.18181818181818182,"","",0.0,948209.0,9,2,273057,534376
AMZN_USR_51593,1,50,12,24,8,6,1,"","","","","","","","","","","","",2024-12-31T18:18:51.000Z,101,50,12,0.24,"","",0.0,647196.5128205129,28,9,31065,383575
AMZN_USR_24317,1,17,3,10,0,2,0,"","","","","","","","","","","","",2024-12-31T15:46:23.000Z,83,17,3,0.17647058823529413,"","",0.0,644248.0,16,3,29617,1413040
AMZN_USR_47522,1,16,2,8,2,0,1,"","","",1,149.9700,3,0,0.0000,0,0,0.0000,0,2024-12-30T01:35:22.000Z,114,16,2,0.125,20,3,0.15,942931.2444444444,27,8,88119,241723
AMZN_USR_35668,1,30,4,9,1,4,1,"","","",4,375.9300,15,1,120.0000,4,0,0.0000,0,2024-12-31T17:42:10.000Z,67,30,4,0.13333333333333333,"","",0.0,1898993.7777777778,38,8,22670,394472
AMZN_USR_31462,1,44,3,23,0,11,0,"","","",2,311.9200,8,0,0.0000,0,0,0.0000,0,2024-12-31T18:53:17.000Z,100,44,3,0.06818181818181818,11,3,0.2727272727272727,831320.9743589744,29,11,18403,437487
AMZN_USR_49548,1,15,3,6,3,0,1,"","","",1,99.9800,2,1,99.9800,2,1,99.9800,2,2024-12-31T07:05:58.000Z,125,15,3,0.2,14,1,0.07142857142857142,1822330.4393939395,32,10,96688,265417
AMZN_USR_38364,1,7,3,2,2,1,0,"","","","","","","","","","","","",2024-12-31T01:47:23.000Z,14,7,3,0.42857142857142855,"","",0.0,2503483.0,13,5,79957,556490
AMZN_USR_26924,1,19,10,13,5,2,3,2,123.9200,8,5,314.9100,14,2,116.0000,5,0,0.0000,0,2024-12-31T18:40:37.000Z,49,19,10,0.5263157894736842,"","",0.0,1011385.1636363637,18,11,108160,19163
AMZN_USR_32230,1,23,6,10,2,2,1,"","","","","","","","","","","","",2024-12-30T23:31:26.000Z,71,23,6,0.2608695652173913,6,0,0.0,1454227.0512820513,37,13,142368,88114
AMZN_USR_49414,1,9,1,6,1,1,0,"","","","","","","","","","","","",2024-12-29T00:13:03.000Z,20,9,1,0.1111111111111111,"","",0.0,"",8,1,258417,515662
AMZN_USR_29856,1,17,2,8,0,4,0,"","","","","","","","","","","","",2024-12-31T15:41:34.000Z,32,17,2,0.11764705882352941,"","",0.0,764528.0,18,3,29906,1448343
AMZN_USR_45415,1,13,0,6,0,0,0,7,561.7800,26,1,121.5000,3,1,121.5000,3,1,121.5000,3,2024-12-27T21:49:47.000Z,72,13,0,0.0,"","",0.0,"",11,1,605166,2593487
AMZN_USR_45858,1,17,3,12,3,5,0,"","","","","","","","","","","","",2024-12-31T20:16:51.000Z,128,17,3,0.17647058823529413,26,12,0.46153846153846156,1584688.0130718953,32,17,13487,74751
AMZN_USR_29291,1,21,3,12,3,0,3,"","","","","","","","","","","","",2024-12-31T19:56:00.000Z,42,21,3,0.14285714285714285,"","",0.0,1265824.3333333333,14,4,501203,78641
AMZN_USR_33110,1,46,7,17,4,10,1,1,167.9600,7,4,246.9600,16,4,246.9600,16,3,168.9800,11,2024-12-31T18:33:01.000Z,88,46,7,0.15217391304347827,"","",0.0,865512.1904761905,24,7,19619,212303
AMZN_USR_51985,1,9,5,4,4,1,2,"","","","","","","","","","","","",2024-12-31T08:23:14.000Z,22,9,5,0.5555555555555556,"","",0.0,657550.6,8,4,309692,133468
AMZN_USR_43836,1,30,8,9,3,0,2,"","","","","","","","","","","","",2024-12-31T12:33:37.000Z,120,30,8,0.26666666666666666,32,2,0.0625,1033873.7333333333,28,7,75691,94313
AMZN_USR_38387,1,25,1,17,0,5,0,"","","",1,18.9900,1,0,0.0000,0,0,0.0000,0,2024-12-31T17:08:00.000Z,51,25,1,0.04,"","",0.0,"",17,1,24720,2073164
AMZN_USR_31685,1,20,2,11,1,6,1,1,167.9600,4,2,203.9400,6,0,0.0000,0,0,0.0000,0,2024-12-31T16:09:29.000Z,31,20,2,0.1,"","",0.0,1711198.0,13,3,31911,28231
AMZN_USR_22093,1,43,5,17,3,5,1,"","","",4,231.9400,20,4,231.9400,20,2,115.9800,8,2024-12-31T17:41:15.000Z,151,43,5,0.11627906976744186,31,12,0.3870967741935484,880091.2810457516,30,16,39991,22725
AMZN_USR_49983,1,12,2,9,2,1,0,"","","","","","","","","","","","",2024-12-31T01:57:43.000Z,51,12,2,0.16666666666666666,"","",0.0,2517586.0,22,4,79337,1007287
AMZN_USR_27127,1,10,1,4,0,2,0,"","","","","","","","","","","","",2024-12-29T21:02:18.000Z,21,10,1,0.1,"","",0.0,"",8,1,183462,2526820
AMZN_USR_24498,1,27,4,16,2,5,0,"","","","","","","","","","","","",2024-12-31T19:13:56.000Z,52,27,4,0.14814814814814814,"","",0.0,832232.0,19,4,17164,1013144
AMZN_USR_23763,1,12,7,9,2,3,0,"","","","","","","","","","","","",2024-12-31T17:12:36.000Z,43,12,7,0.5833333333333334,"","",0.0,889195.1428571428,11,5,24444,449066
AMZN_USR_39303,1,26,6,14,3,5,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T17:53:46.000Z,57,26,6,0.23076923076923078,"","",0.0,2257311.3333333335,33,9,21974,161840
AMZN_USR_34733,1,28,4,15,2,5,1,"","","","","","","","","","","","",2024-12-31T21:28:23.000Z,112,28,4,0.14285714285714285,0,0,0.0,1511401.7692307692,38,11,66957,9097
AMZN_USR_21282,1,35,6,16,4,7,1,"","","","","","","","","","","","",2024-12-31T18:32:11.000Z,61,35,6,0.17142857142857143,"","",0.0,964307.2666666667,20,6,19669,339682
AMZN_USR_38158,1,9,4,4,4,1,2,"","","","","","","","","","","","",2024-12-30T01:27:14.000Z,32,9,4,0.4444444444444444,"","",0.0,447661.3333333333,8,4,186736,254606
AMZN_USR_22188,1,13,6,8,2,2,1,"","","","","","","","","","","","",2024-12-31T17:20:32.000Z,89,13,6,0.46153846153846156,4,2,0.5,947412.9642857143,15,7,23968,353211
AMZN_USR_22694,1,11,3,7,2,3,0,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-30T15:15:58.000Z,25,11,3,0.2727272727272727,"","",0.0,536912.0,9,3,117842,562424
AMZN_USR_26398,1,23,3,11,1,4,1,"","","","","","","","","","","","",2024-12-31T16:25:59.000Z,41,23,3,0.13043478260869565,"","",0.0,1580156.0,19,3,78842,220124
AMZN_USR_50811,1,24,4,13,3,5,0,1,51.9600,4,0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T16:18:42.000Z,62,24,4,0.16666666666666666,"","",0.0,1084517.2,17,5,27678,567086
AMZN_USR_40364,1,27,4,13,3,4,2,"","","","","","","","","","","","",2024-12-31T03:15:11.000Z,52,27,4,0.14814814814814814,"","",0.0,1162165.8333333333,18,3,74689,212387
AMZN_USR_24436,1,23,6,8,3,3,1,"","","",0,0.0000,0,0,0.0000,0,0,0.0000,0,2024-12-31T17:26:29.000Z,94,23,6,0.2608695652173913,14,2,0.14285714285714285,1913141.4095238096,38,15,23611,140098
AMZN_USR_45369,1,7,1,3,1,1,0,"","","","","","","","","","","","",2024-12-31T13:14:59.000Z,18,7,1,0.14285714285714285,"","",0.0,"",6,1,129756,949223
AMZN_USR_41385,1,10,1,7,1,2,1,"","","","","","","","","","","","",2024-12-29T17:00:56.000Z,19,10,1,0.1,"","",0.0,"",10,1,197944,338661
AMZN_USR_37192,1,9,2,3,0,3,0,"","","","","","","","","","","","",2024-12-31T05:38:03.000Z,62,9,2,0.2222222222222222,21,3,0.14285714285714285,905114.7333333333,17,6,66117,323488
AMZN_USR_29392,1,25,7,12,4,5,1,"","","","","","","","","","","","",2024-12-30T20:48:31.000Z,42,25,7,0.28,"","",0.0,808108.4761904762,19,7,150018,421941
AMZN_USR_42388,1,32,3,17,2,5,1,"","","",1,49.9900,1,1,49.9900,1,0,0.0000,0,2024-12-31T21:56:31.000Z,53,32,3,0.09375,"","",0.0,1814104.2857142857,30,6,7409,80026
AMZN_USR_46937,1,11,1,6,1,1,1,"","","","","","","","","","","","",2024-12-31T15:58:36.000Z,24,11,1,0.09090909090909091,"","",0.0,"",10,1,291830,324490
AMZN_USR_40923,1,30,8,10,5,4,1,"","","","","","","","","","","","",2024-12-31T20:21:01.000Z,75,30,8,0.26666666666666666,"","",0.0,766147.7142857143,18,6,26623,256767
AMZN_USR_29556,1,30,11,9,2,4,1,"","","","","","","","","","","","",2024-12-31T17:38:23.000Z,71,30,11,0.36666666666666664,"","",0.0,811377.490909091,20,8,22897,171166
