user_id,user_id_type,customer_search_term,dma_code,postal_code,device_type,browser_family,operating_system,search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_5d,total_clicks_5d,total_conversions_after_30d,total_revenue_after_30d,total_quantity_after_30d,total_conversions_before_30d,total_revenue_before_30d,total_quantity_before_30d,total_conversions_before_15d,total_revenue_before_15d,total_quantity_before_15d,total_conversions_before_5d,total_revenue_before_5d,total_quantity_before_5d,last_event_dt_before
AMZN_USR_24093,sisDeviceId,coffee,"","","","","",1,9,0,9,0,9,0,0,0.0000,0,8,0.0000,0,7,0.0000,0,7,0.0000,0,""
AMZN_USR_31415,adBrowserId,coffee,"","","","","",2,14,3,14,3,14,3,0,0.0000,0,10,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_31415,adBrowserId,buy coffee maker,"","","","","",2,13,2,13,2,13,2,0,0.0000,0,10,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_23460,sisDeviceId,coffee,"","","","","",1,10,2,5,2,2,2,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,2024-12-30T09:46:04.000Z
AMZN_USR_23460,sisDeviceId,buy coffee maker,"","","","","",1,15,1,8,1,5,1,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,2024-12-31T08:48:28.000Z
AMZN_USR_32259,sisDeviceId,buy coffee maker,"","","","","",1,2,2,2,1,1,0,1,0.0000,0,12,0.0000,0,7,0.0000,0,5,0.0000,0,2024-12-31T12:28:49.000Z
AMZN_USR_32259,sisDeviceId,coffee,"","","","","",1,5,0,3,0,0,0,1,0.0000,0,12,0.0000,0,7,0.0000,0,5,0.0000,0,2024-12-26T16:30:53.000Z
AMZN_USR_40122,sisDeviceId,coffee,"","","","","",1,1,1,1,1,1,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_40122,sisDeviceId,buy coffee maker,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_34149,sisDeviceId,coffee,"","","","","",2,5,2,5,2,5,2,0,0.0000,0,6,0.0000,0,4,0.0000,0,2,0.0000,0,""
AMZN_USR_34149,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,6,0.0000,0,4,0.0000,0,2,0.0000,0,""
AMZN_USR_38738,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_38738,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,"","","","","","","","","","","","",""
AMZN_USR_50374,adUserId,coffee,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,16,258.9800,14,15,178.9800,7,13,178.9800,7,""
AMZN_USR_50374,adUserId,buy coffee maker,"","","","","",1,12,3,12,3,12,3,0,0.0000,0,16,258.9800,14,15,178.9800,7,13,178.9800,7,""
AMZN_USR_45836,adBrowserId,buy coffee maker,"","","","","",1,8,2,8,2,8,2,0,0.0000,0,6,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_45836,adBrowserId,coffee,"","","","","",1,7,2,7,2,7,2,0,0.0000,0,6,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_42263,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,15,0.0000,0,13,0.0000,0,11,0.0000,0,""
AMZN_USR_27334,adUserId,buy coffee maker,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,25,507.8800,16,14,192.0000,4,11,0.0000,0,""
AMZN_USR_27334,adUserId,coffee,"","","","","",1,6,3,6,3,6,3,0,0.0000,0,25,507.8800,16,14,192.0000,4,11,0.0000,0,""
AMZN_USR_46228,adUserId,coffee,"","","","","",2,12,6,12,6,12,6,0,0.0000,0,15,0.0000,0,14,0.0000,0,12,0.0000,0,2024-12-31T23:45:53.000Z
AMZN_USR_46228,adUserId,buy coffee maker,"","","","","",2,12,2,12,2,12,2,0,0.0000,0,15,0.0000,0,14,0.0000,0,12,0.0000,0,""
AMZN_USR_18823,adUserId,coffee,"","","","","",2,15,3,15,3,15,3,0,0.0000,0,8,0.0000,0,8,0.0000,0,6,0.0000,0,""
AMZN_USR_18823,adUserId,buy coffee maker,"","","","","",2,20,1,20,1,20,1,0,0.0000,0,8,0.0000,0,8,0.0000,0,6,0.0000,0,""
AMZN_USR_27888,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_27888,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_37544,adBrowserId,buy coffee maker,"","","","","",2,23,4,23,4,23,4,1,0.0000,0,33,0.0000,0,32,0.0000,0,32,0.0000,0,""
AMZN_USR_37544,adBrowserId,coffee,"","","","","",2,29,7,29,7,29,7,1,0.0000,0,33,0.0000,0,32,0.0000,0,32,0.0000,0,""
AMZN_USR_43771,adUserId,coffee,"","","","","",2,5,3,2,2,1,1,0,0.0000,0,25,0.0000,0,17,0.0000,0,15,0.0000,0,2024-12-30T15:54:09.000Z
AMZN_USR_43771,adUserId,buy coffee maker,"","","","","",2,7,0,5,0,0,0,0,0.0000,0,25,0.0000,0,17,0.0000,0,15,0.0000,0,2024-12-24T17:44:42.000Z
AMZN_USR_18563,adBrowserId,coffee,"","","","","",1,3,2,1,1,0,0,0,0.0000,0,15,83.9700,3,8,0.0000,0,3,0.0000,0,2024-12-24T14:04:58.000Z
AMZN_USR_18563,adBrowserId,buy coffee maker,"","","","","",1,5,0,3,0,0,0,0,0.0000,0,15,83.9700,3,8,0.0000,0,3,0.0000,0,2024-12-31T10:21:03.000Z
AMZN_USR_32998,adUserId,buy coffee maker,"","","","","",1,8,0,5,0,1,0,0,0.0000,0,15,0.0000,0,12,0.0000,0,11,0.0000,0,2024-12-30T14:38:37.000Z
AMZN_USR_32998,adUserId,coffee,"","","","","",1,6,3,4,1,0,1,0,0.0000,0,15,0.0000,0,12,0.0000,0,11,0.0000,0,2024-12-29T20:29:17.000Z
AMZN_USR_43582,adUserId,coffee,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,9,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_43582,adUserId,buy coffee maker,"","","","","",1,3,2,3,2,3,2,0,0.0000,0,9,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_41011,adUserId,coffee,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,1,55.9800,2,1,55.9800,2,1,55.9800,2,""
AMZN_USR_41011,adUserId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,1,55.9800,2,1,55.9800,2,1,55.9800,2,""
AMZN_USR_35548,adUserId,coffee,"","","","","",1,3,0,3,0,3,0,1,0.0000,0,13,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_35548,adUserId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,1,0.0000,0,13,0.0000,0,12,0.0000,0,12,0.0000,0,""
AMZN_USR_30104,adBrowserId,buy coffee maker,"","","","","",2,10,1,9,1,8,1,1,20.0000,1,11,0.0000,0,9,0.0000,0,6,0.0000,0,2024-12-30T05:38:36.000Z
AMZN_USR_30104,adBrowserId,coffee,"","","","","",2,7,3,6,3,5,2,1,20.0000,1,11,0.0000,0,9,0.0000,0,6,0.0000,0,2024-12-31T13:54:49.000Z
AMZN_USR_48671,adBrowserId,coffee,"","","","","",2,11,1,11,1,11,1,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_48671,adBrowserId,buy coffee maker,"","","","","",2,10,2,10,2,10,2,0,0.0000,0,7,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_50637,sisDeviceId,coffee,"","","","","",1,14,1,14,1,14,1,0,0.0000,0,6,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_50637,sisDeviceId,buy coffee maker,"","","","","",1,16,3,16,3,16,3,0,0.0000,0,6,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_41319,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_33734,adBrowserId,buy coffee maker,"","","","","",1,8,3,5,3,2,2,1,0.0000,0,14,105.0000,5,11,0.0000,0,9,0.0000,0,2024-12-31T04:36:29.000Z
AMZN_USR_33734,adBrowserId,coffee,"","","","","",1,11,3,6,1,2,0,1,0.0000,0,14,105.0000,5,11,0.0000,0,9,0.0000,0,2024-12-31T15:01:26.000Z
AMZN_USR_28215,sisDeviceId,coffee,"","","","","",1,10,1,10,1,10,1,0,0.0000,0,14,50.0000,2,12,50.0000,2,10,50.0000,2,""
AMZN_USR_28215,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,14,50.0000,2,12,50.0000,2,10,50.0000,2,""
AMZN_USR_49359,sisDeviceId,coffee,"","","","","",1,4,3,4,3,4,3,1,0.0000,0,7,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_49359,sisDeviceId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,1,0.0000,0,7,0.0000,0,4,0.0000,0,3,0.0000,0,""
AMZN_USR_26424,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,6,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_25103,adBrowserId,buy coffee maker,"","","","","",1,9,2,9,2,9,2,0,0.0000,0,2,120.0000,3,2,120.0000,3,2,120.0000,3,""
AMZN_USR_25103,adBrowserId,coffee,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,2,120.0000,3,2,120.0000,3,2,120.0000,3,""
AMZN_USR_43500,sisDeviceId,coffee,"","","","","",1,5,0,3,0,1,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-30T05:01:35.000Z
AMZN_USR_43500,sisDeviceId,buy coffee maker,"","","","","",1,3,1,2,1,1,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-31T05:57:36.000Z
AMZN_USR_22881,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,17,0.0000,0,13,0.0000,0,10,0.0000,0,""
AMZN_USR_22881,sisDeviceId,coffee,"","","","","",1,7,1,7,1,7,1,1,0.0000,0,17,0.0000,0,13,0.0000,0,10,0.0000,0,""
AMZN_USR_35691,sisDeviceId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,1,0.0000,0,23,455.9600,13,19,295.9600,9,18,199.9600,7,""
AMZN_USR_35691,sisDeviceId,coffee,"","","","","",1,6,2,6,2,6,2,1,0.0000,0,23,455.9600,13,19,295.9600,9,18,199.9600,7,""
AMZN_USR_51075,sisDeviceId,buy coffee maker,"","","","","",1,13,1,13,1,13,1,0,0.0000,0,5,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_51075,sisDeviceId,coffee,"","","","","",1,13,3,13,3,13,3,0,0.0000,0,5,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_44139,sisDeviceId,buy coffee maker,"","","","","",1,3,2,3,2,3,2,1,0.0000,0,20,359.9700,9,12,192.0000,4,10,192.0000,4,""
AMZN_USR_44139,sisDeviceId,coffee,"","","","","",1,5,0,5,0,5,0,1,0.0000,0,20,359.9700,9,12,192.0000,4,10,192.0000,4,""
AMZN_USR_31551,sisDeviceId,coffee,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,9,431.9400,31,8,431.9400,31,8,431.9400,31,""
AMZN_USR_31551,sisDeviceId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,9,431.9400,31,8,431.9400,31,8,431.9400,31,""
AMZN_USR_28497,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,10,0.0000,0,10,0.0000,0,10,0.0000,0,""
AMZN_USR_29385,sisDeviceId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_29385,sisDeviceId,coffee,"","","","","",1,8,0,8,0,8,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_45853,adUserId,buy coffee maker,"","","","","",1,1,1,1,1,1,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,0,0.0000,0,""
AMZN_USR_21106,adUserId,buy coffee maker,"","","","","",1,9,7,9,7,9,7,0,0.0000,0,36,0.0000,0,34,0.0000,0,29,0.0000,0,""
AMZN_USR_21106,adUserId,coffee,"","","","","",1,11,1,11,1,11,1,0,0.0000,0,36,0.0000,0,34,0.0000,0,29,0.0000,0,""
AMZN_USR_28624,adUserId,coffee,"","","","","",2,19,1,19,1,19,1,0,0.0000,0,15,0.0000,0,13,0.0000,0,13,0.0000,0,""
AMZN_USR_28624,adUserId,buy coffee maker,"","","","","",2,25,5,25,5,25,5,0,0.0000,0,15,0.0000,0,13,0.0000,0,13,0.0000,0,""
AMZN_USR_27171,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,6,287.9600,7,6,287.9600,7,6,287.9600,7,""
AMZN_USR_41450,adBrowserId,coffee,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,6,312.0000,12,6,312.0000,12,6,312.0000,12,""
AMZN_USR_41450,adBrowserId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,6,312.0000,12,6,312.0000,12,6,312.0000,12,""
AMZN_USR_28146,sisDeviceId,buy coffee maker,"","","","","",1,12,3,12,3,12,3,0,0.0000,0,19,241.4300,8,13,0.0000,0,12,0.0000,0,""
AMZN_USR_28146,sisDeviceId,coffee,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,19,241.4300,8,13,0.0000,0,12,0.0000,0,""
AMZN_USR_36647,adBrowserId,buy coffee maker,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,11,0.0000,0,11,0.0000,0,9,0.0000,0,""
AMZN_USR_36647,adBrowserId,coffee,"","","","","",1,13,3,13,3,13,3,0,0.0000,0,11,0.0000,0,11,0.0000,0,9,0.0000,0,""
AMZN_USR_37107,sisDeviceId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_37107,sisDeviceId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,3,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_33411,sisDeviceId,coffee,"","","","","",1,4,2,2,1,0,1,0,0.0000,0,18,0.0000,0,15,0.0000,0,12,0.0000,0,2024-12-31T00:16:45.000Z
AMZN_USR_33411,sisDeviceId,buy coffee maker,"","","","","",1,6,3,3,2,1,1,0,0.0000,0,18,0.0000,0,15,0.0000,0,12,0.0000,0,2024-12-30T11:40:22.000Z
AMZN_USR_41433,sisDeviceId,buy coffee maker,"","","","","",1,6,2,6,2,6,2,0,0.0000,0,20,0.0000,0,19,0.0000,0,18,0.0000,0,""
AMZN_USR_41433,sisDeviceId,coffee,"","","","","",1,7,1,7,1,7,1,0,0.0000,0,20,0.0000,0,19,0.0000,0,18,0.0000,0,""
AMZN_USR_44472,sisDeviceId,buy coffee maker,"","","","","",1,7,0,2,0,2,0,0,0.0000,0,13,0.0000,0,9,0.0000,0,3,0.0000,0,2024-12-31T14:17:08.000Z
AMZN_USR_44472,sisDeviceId,coffee,"","","","","",1,5,3,0,2,0,1,0,0.0000,0,13,0.0000,0,9,0.0000,0,3,0.0000,0,2024-12-31T02:36:37.000Z
AMZN_USR_30012,sisDeviceId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,14,0.0000,0,7,0.0000,0,3,0.0000,0,""
AMZN_USR_30012,sisDeviceId,buy coffee maker,"","","","","",1,4,0,4,0,4,0,0,0.0000,0,14,0.0000,0,7,0.0000,0,3,0.0000,0,""
AMZN_USR_42209,adBrowserId,buy coffee maker,"","","","","",1,13,5,13,5,13,5,0,0.0000,0,8,290.8900,13,8,290.8900,13,8,290.8900,13,""
AMZN_USR_42209,adBrowserId,coffee,"","","","","",1,13,3,13,3,13,3,0,0.0000,0,8,290.8900,13,8,290.8900,13,8,290.8900,13,""
AMZN_USR_21214,adUserId,buy coffee maker,"","","","","",2,6,0,6,0,6,0,0,0.0000,0,6,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_21214,adUserId,coffee,"","","","","",2,11,1,11,1,11,1,0,0.0000,0,6,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_50424,sisDeviceId,buy coffee maker,"","","","","",2,8,3,8,3,8,3,1,0.0000,0,9,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_50424,sisDeviceId,coffee,"","","","","",1,17,4,17,4,17,4,1,0.0000,0,9,0.0000,0,6,0.0000,0,6,0.0000,0,""
AMZN_USR_35251,adUserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,1,0.0000,0,14,0.0000,0,6,0.0000,0,5,0.0000,0,""
AMZN_USR_47620,adUserId,coffee,"","","","","",2,8,3,2,1,0,1,0,0.0000,0,29,0.0000,0,20,0.0000,0,7,0.0000,0,2024-12-29T18:16:55.000Z
AMZN_USR_47620,adUserId,buy coffee maker,"","","","","",2,9,5,5,3,1,1,0,0.0000,0,29,0.0000,0,20,0.0000,0,7,0.0000,0,2024-12-30T05:24:48.000Z
AMZN_USR_47567,adBrowserId,buy coffee maker,"","","","","",1,2,0,2,0,2,0,0,0.0000,0,12,0.0000,0,12,0.0000,0,11,0.0000,0,""
AMZN_USR_47567,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,12,0.0000,0,12,0.0000,0,11,0.0000,0,""
AMZN_USR_27914,adBrowserId,coffee,"","","","","",1,7,1,1,1,0,0,1,0.0000,0,3,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-20T18:01:49.000Z
AMZN_USR_27914,adBrowserId,buy coffee maker,"","","","","",1,5,1,2,0,0,0,1,0.0000,0,3,0.0000,0,1,0.0000,0,0,0.0000,0,2024-12-31T10:08:48.000Z
AMZN_USR_29418,sisDeviceId,coffee,"","","","","",1,4,2,1,1,0,0,0,0.0000,0,15,0.0000,0,13,0.0000,0,9,0.0000,0,2024-12-23T02:34:43.000Z
AMZN_USR_29418,sisDeviceId,buy coffee maker,"","","","","",1,10,0,4,0,3,0,0,0.0000,0,15,0.0000,0,13,0.0000,0,9,0.0000,0,2024-12-29T17:21:00.000Z
AMZN_USR_27491,adBrowserId,buy coffee maker,"","","","","",1,0,1,0,1,0,1,"","","","","","","","","","","","",""
AMZN_USR_30512,adBrowserId,coffee,"","","","","",1,13,4,10,2,2,2,0,0.0000,0,21,314.9200,14,14,34.5000,3,12,34.5000,3,2024-12-29T20:46:35.000Z
AMZN_USR_30512,adBrowserId,buy coffee maker,"","","","","",1,10,5,5,0,1,0,0,0.0000,0,21,314.9200,14,14,34.5000,3,12,34.5000,3,2024-12-28T18:37:22.000Z
AMZN_USR_47139,sisDeviceId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,10,0.0000,0,9,0.0000,0,9,0.0000,0,""
AMZN_USR_44296,adUserId,coffee,"","","","","",1,4,1,4,1,4,1,4,0.0000,0,5,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_44296,adUserId,buy coffee maker,"","","","","",1,6,0,6,0,6,0,4,0.0000,0,5,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_31264,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,9,90.9300,7,8,90.9300,7,8,90.9300,7,""
AMZN_USR_28680,sisDeviceId,coffee,"","","","","",2,17,5,17,5,17,5,0,0.0000,0,21,0.0000,0,18,0.0000,0,10,0.0000,0,""
AMZN_USR_28680,sisDeviceId,buy coffee maker,"","","","","",2,18,1,18,1,18,1,0,0.0000,0,21,0.0000,0,18,0.0000,0,10,0.0000,0,""
AMZN_USR_40434,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,9,0.0000,0,7,0.0000,0,5,0.0000,0,""
AMZN_USR_23135,adBrowserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_19342,adUserId,coffee,"","","","","",1,13,0,4,0,2,0,1,0.0000,0,10,0.0000,0,9,0.0000,0,9,0.0000,0,2024-12-31T06:23:27.000Z
AMZN_USR_19342,adUserId,buy coffee maker,"","","","","",1,10,1,4,0,2,0,1,0.0000,0,10,0.0000,0,9,0.0000,0,9,0.0000,0,2024-12-30T05:50:01.000Z
AMZN_USR_41834,adBrowserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,4,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_41834,adBrowserId,coffee,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,4,0.0000,0,0,0.0000,0,0,0.0000,0,""
AMZN_USR_25578,sisDeviceId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,12,0.0000,0,12,0.0000,0,10,0.0000,0,""
AMZN_USR_22560,sisDeviceId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,1,0.0000,0,4,162.0000,4,2,162.0000,4,2,162.0000,4,""
AMZN_USR_49710,sisDeviceId,buy coffee maker,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,12,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_49710,sisDeviceId,coffee,"","","","","",1,6,0,6,0,6,0,0,0.0000,0,12,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_30602,adBrowserId,buy coffee maker,"","","","","",1,8,1,8,1,8,1,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_30602,adBrowserId,coffee,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,4,0.0000,0,3,0.0000,0,3,0.0000,0,""
AMZN_USR_19208,adBrowserId,buy coffee maker,"","","","","",1,3,0,3,0,3,0,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_19208,adBrowserId,coffee,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,5,0.0000,0,5,0.0000,0,5,0.0000,0,""
AMZN_USR_34539,sisDeviceId,coffee,"","","","","",3,20,3,11,2,9,2,0,0.0000,0,16,0.0000,0,10,0.0000,0,6,0.0000,0,2024-12-31T05:18:54.000Z
AMZN_USR_34539,sisDeviceId,buy coffee maker,"","","","","",3,17,6,10,6,8,4,0,0.0000,0,16,0.0000,0,10,0.0000,0,6,0.0000,0,2024-12-31T05:41:50.000Z
AMZN_USR_33853,adUserId,buy coffee maker,"","","","","",1,5,1,5,1,5,1,2,0.0000,0,9,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_33853,adUserId,coffee,"","","","","",1,7,2,7,2,7,2,2,0.0000,0,9,0.0000,0,5,0.0000,0,3,0.0000,0,""
AMZN_USR_42877,adUserId,coffee,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,13,145.9800,5,10,145.9800,5,6,145.9800,5,""
AMZN_USR_42877,adUserId,buy coffee maker,"","","","","",1,8,4,8,4,8,4,0,0.0000,0,13,145.9800,5,10,145.9800,5,6,145.9800,5,""
AMZN_USR_28100,adBrowserId,coffee,"","","","","",1,2,2,2,2,2,2,0,0.0000,0,7,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_28100,adBrowserId,buy coffee maker,"","","","","",1,3,3,3,3,3,3,0,0.0000,0,7,0.0000,0,7,0.0000,0,6,0.0000,0,""
AMZN_USR_37059,sisDeviceId,buy coffee maker,"","","","","",1,3,3,3,3,3,3,0,0.0000,0,23,0.0000,0,19,0.0000,0,13,0.0000,0,""
AMZN_USR_37059,sisDeviceId,coffee,"","","","","",1,5,2,5,2,5,2,0,0.0000,0,23,0.0000,0,19,0.0000,0,13,0.0000,0,""
AMZN_USR_43490,adBrowserId,coffee,"","","","","",1,5,1,5,1,5,1,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_43490,adBrowserId,buy coffee maker,"","","","","",1,4,2,4,2,4,2,0,0.0000,0,6,0.0000,0,5,0.0000,0,4,0.0000,0,""
AMZN_USR_37005,sisDeviceId,buy coffee maker,"","","","","",1,5,0,5,0,5,0,0,0.0000,0,9,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_37005,sisDeviceId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,9,0.0000,0,4,0.0000,0,4,0.0000,0,""
AMZN_USR_41264,adBrowserId,coffee,"","","","","",1,7,0,7,0,7,0,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_41264,adBrowserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,1,0.0000,0,1,0.0000,0,1,0.0000,0,""
AMZN_USR_26893,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,"","","","","","","","","","","","",""
AMZN_USR_23222,adBrowserId,buy coffee maker,"","","","","",1,3,1,3,1,3,1,1,0.0000,0,13,0.0000,0,13,0.0000,0,12,0.0000,0,""
AMZN_USR_23222,adBrowserId,coffee,"","","","","",1,6,3,6,3,6,3,1,0.0000,0,13,0.0000,0,13,0.0000,0,12,0.0000,0,""
AMZN_USR_37642,adUserId,buy coffee maker,"","","","","",2,8,4,8,4,8,4,0,0.0000,0,13,0.0000,0,12,0.0000,0,10,0.0000,0,""
AMZN_USR_37642,adUserId,coffee,"","","","","",2,8,2,8,2,8,2,0,0.0000,0,13,0.0000,0,12,0.0000,0,10,0.0000,0,""
AMZN_USR_52280,adBrowserId,coffee,"","","","","",1,8,4,4,0,1,0,0,0.0000,0,10,0.0000,0,5,0.0000,0,3,0.0000,0,2024-12-31T11:13:20.000Z
AMZN_USR_52280,adBrowserId,buy coffee maker,"","","","","",1,21,3,12,1,1,0,0,0.0000,0,10,0.0000,0,5,0.0000,0,3,0.0000,0,2024-12-31T02:57:00.000Z
AMZN_USR_26458,adUserId,coffee,"","","","","",2,11,1,8,1,5,1,0,0.0000,0,9,0.0000,0,6,0.0000,0,5,0.0000,0,2024-12-29T20:35:30.000Z
AMZN_USR_26458,adUserId,buy coffee maker,"","","","","",2,19,2,16,1,12,1,0,0.0000,0,9,0.0000,0,6,0.0000,0,5,0.0000,0,2024-12-25T10:06:29.000Z
AMZN_USR_25156,adUserId,coffee,"","","","","",1,6,1,6,1,6,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_25156,adUserId,buy coffee maker,"","","","","",1,4,1,4,1,4,1,0,0.0000,0,2,0.0000,0,2,0.0000,0,2,0.0000,0,""
AMZN_USR_24581,adBrowserId,buy coffee maker,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,4,0.0000,0,3,0.0000,0,2,0.0000,0,""
AMZN_USR_21418,adUserId,coffee,"","","","","",1,0,0,0,0,0,0,0,0.0000,0,7,0.0000,0,2,0.0000,0,1,0.0000,0,""
AMZN_USR_21418,adUserId,buy coffee maker,"","","","","",1,1,0,1,0,1,0,0,0.0000,0,7,0.0000,0,2,0.0000,0,1,0.0000,0,""
AMZN_USR_20442,sisDeviceId,coffee,"","","","","",2,13,3,10,2,7,1,0,0.0000,0,12,0.0000,0,9,0.0000,0,7,0.0000,0,2024-12-22T19:22:05.000Z
