user_id,recency,frequency,monetary,avg_order_value,total_impressions,total_clicks,click_through_rate,active_days,distinct_campaigns
AMZN_USR_47014,8553600,1,12.9900,12.9900000000,205,65,0.3170731707317073,269,3
AMZN_USR_18808,5529600,7,590.3400,26.0642857143,51,17,0.3333333333333333,64,1
AMZN_USR_45807,8640000,1,38.9700,12.9900000000,241,61,0.2531120331950207,302,5
AMZN_USR_28573,3715200,2,171.0000,18.9750000000,144,45,0.3125000000000000,187,3
AMZN_USR_22331,1728000,3,359.9300,35.6600000000,22,6,0.2727272727272727,28,1
AMZN_USR_20136,4752000,4,472.4300,39.7450000000,191,46,0.2408376963350785,236,3
AMZN_USR_33826,5356800,2,118.9700,25.7450000000,159,59,0.3710691823899371,214,3
AMZN_USR_41671,6307200,5,374.3900,20.1940000000,100,24,0.2400000000000000,123,2
AMZN_USR_32359,950400,8,600.3700,21.5575000000,167,41,0.2455089820359281,207,2
AMZN_USR_31047,950400,2,104.9300,10.6179165000,60,22,0.3666666666666667,81,1
AMZN_USR_21281,8121600,2,182.9600,24.4950000000,52,17,0.3269230769230769,68,1
AMZN_USR_28673,6480000,2,185.9400,26.9900000000,58,21,0.3620689655172414,79,1
AMZN_USR_45537,3196800,3,266.9200,16.6525713333,44,9,0.2045454545454545,53,1
AMZN_USR_19034,7948800,1,160.0000,40.0000000000,184,55,0.2989130434782609,238,3
AMZN_USR_44540,5702400,9,660.8900,15.2920555556,205,73,0.3560975609756098,276,3
AMZN_USR_44156,5616000,2,153.4800,28.2450000000,103,26,0.2524271844660194,129,2
AMZN_USR_23047,1468800,1,25.9800,12.9900000000,70,19,0.2714285714285714,88,2
AMZN_USR_45762,5616000,2,90.0000,22.5000000000,121,32,0.2644628099173554,151,3
AMZN_USR_49645,1728000,1,34.5000,11.5000000000,107,30,0.2803738317757009,137,2
AMZN_USR_47663,8380800,1,199.9600,49.9900000000,149,52,0.3489932885906040,200,2
AMZN_USR_50721,864000,3,278.0000,15.6507936667,111,30,0.2702702702702703,140,2
AMZN_USR_24089,8467200,1,30.0000,30.0000000000,93,36,0.3870967741935484,129,2
AMZN_USR_24690,950400,2,273.9600,34.2450000000,60,18,0.3000000000000000,78,1
AMZN_USR_42291,3110400,4,217.8600,15.7400000000,"","","","",""
AMZN_USR_21715,3456000,4,315.9100,36.7400000000,134,35,0.2611940298507463,169,2
AMZN_USR_30775,7257600,2,177.9300,27.4900000000,49,8,0.1632653061224490,57,1
AMZN_USR_22215,950400,7,629.8600,15.6037244286,164,55,0.3353658536585366,219,2
AMZN_USR_24892,6393600,3,258.9300,22.8266666667,121,45,0.3719008264462810,165,2
AMZN_USR_31801,3024000,5,342.9700,28.8960000000,45,17,0.3777777777777778,58,2
AMZN_USR_43630,5011200,7,562.3000,24.4914285714,261,80,0.3065134099616858,341,4
AMZN_USR_21472,1382400,2,105.9800,16.4950000000,71,24,0.3380281690140845,94,1
AMZN_USR_27691,1468800,1,105.0000,26.2500000000,116,38,0.3275862068965517,154,2
AMZN_USR_40106,3715200,1,143.9600,35.9900000000,23,8,0.3478260869565217,31,1
AMZN_USR_22306,2937600,3,210.8900,18.6566666667,144,39,0.2708333333333333,183,2
AMZN_USR_47802,8035200,1,43.5000,14.5000000000,156,42,0.2692307692307692,198,3
AMZN_USR_41642,3974400,5,337.9500,15.0180000000,160,51,0.3187500000000000,209,2
AMZN_USR_42470,3024000,6,482.4500,16.6627340000,193,50,0.2590673575129534,240,4
AMZN_USR_47114,3110400,3,363.9200,27.5273333333,181,48,0.2651933701657459,229,2
AMZN_USR_28360,5443200,3,280.4700,19.0150000000,181,55,0.3038674033149171,235,3
AMZN_USR_24073,1728000,10,912.4000,29.5970000000,236,81,0.3432203389830508,316,4
AMZN_USR_45295,3283200,5,358.8900,28.5920000000,181,48,0.2651933701657459,227,3
AMZN_USR_46794,5270400,5,472.9000,29.8940000000,216,71,0.3287037037037037,284,4
AMZN_USR_36559,3024000,3,250.4400,13.9133333333,173,63,0.3641618497109827,234,3
AMZN_USR_24462,8467200,2,77.9600,8.0447620000,65,23,0.3538461538461538,88,1
AMZN_USR_23154,5875200,1,149.9700,49.9900000000,109,25,0.2293577981651376,134,2
AMZN_USR_48324,4320000,2,178.9600,25.4950000000,134,44,0.3283582089552239,178,3
AMZN_USR_42336,3110400,4,411.8600,31.9900000000,187,50,0.2673796791443850,237,3
AMZN_USR_44247,2678400,2,171.9600,23.9950000000,124,33,0.2661290322580645,152,2
AMZN_USR_41261,1296000,4,563.8700,26.8938332500,69,23,0.3333333333333333,92,1
AMZN_USR_31448,1814400,4,190.9700,11.0735000000,156,47,0.3012820512820513,201,3
AMZN_USR_21119,3974400,1,52.0000,13.0000000000,23,7,0.3043478260869565,30,1
AMZN_USR_24968,5529600,3,234.5000,23.1666666667,61,16,0.2622950819672131,76,1
AMZN_USR_25228,7603200,4,347.9300,28.9950000000,205,67,0.3268292682926829,270,3
AMZN_USR_48425,1036800,3,253.9400,25.8266666667,65,16,0.2461538461538462,81,2
AMZN_USR_32421,2678400,2,200.9500,40.4900000000,29,10,0.3448275862068966,38,1
AMZN_USR_23988,3024000,5,567.8900,19.9867334000,72,25,0.3472222222222222,97,1
AMZN_USR_46425,1728000,1,155.9600,31.1920000000,59,20,0.3389830508474576,79,1
AMZN_USR_32213,6220800,2,287.9600,28.7960000000,208,59,0.2836538461538462,265,4
AMZN_USR_27611,6048000,1,121.5000,40.5000000000,83,24,0.2891566265060241,107,2
AMZN_USR_25157,1814400,6,504.4400,25.8300000000,102,31,0.3039215686274510,131,2
AMZN_USR_23166,5616000,5,501.4300,17.7995808000,119,39,0.3277310924369748,152,2
AMZN_USR_29456,5529600,4,295.8900,17.6847500000,155,42,0.2709677419354839,196,3
AMZN_USR_19990,4233600,1,167.9600,41.9900000000,32,8,0.2500000000000000,40,1
AMZN_USR_28789,6825600,1,120.0000,30.0000000000,112,30,0.2678571428571429,142,3
AMZN_USR_36482,864000,5,267.4700,10.0740000000,163,46,0.2822085889570552,208,2
AMZN_USR_51884,1987200,3,233.9600,27.4966666667,138,39,0.2826086956521739,176,2
AMZN_USR_37109,2332800,1,90.0000,30.0000000000,142,34,0.2394366197183099,176,2
AMZN_USR_36375,6048000,5,356.9100,15.9291668000,204,72,0.3529411764705882,275,3
AMZN_USR_44628,5788800,8,757.3700,36.4312500000,131,38,0.2900763358778626,169,2
AMZN_USR_19781,6393600,2,95.5000,13.7500000000,50,13,0.2600000000000000,63,1
AMZN_USR_32860,2851200,3,314.9400,30.4933333333,179,57,0.3184357541899441,235,3
AMZN_USR_22904,7862400,2,96.9700,13.9950000000,176,42,0.2386363636363636,218,2
AMZN_USR_29655,1209600,5,262.8800,21.9900000000,140,37,0.2642857142857143,176,3
AMZN_USR_51462,5443200,7,526.8900,26.2800000000,135,41,0.3037037037037037,175,2
AMZN_USR_37054,8208000,1,46.0000,9.2000000000,26,10,0.3846153846153846,36,1
AMZN_USR_18873,5788800,1,30.0000,30.0000000000,71,22,0.3098591549295775,93,2
AMZN_USR_28054,8294400,2,218.0000,30.5000000000,"","","","",""
AMZN_USR_38786,1036800,4,260.9400,28.4950000000,339,112,0.3303834808259587,450,6
AMZN_USR_31558,6307200,5,430.8300,25.9900000000,295,88,0.2983050847457627,382,4
AMZN_USR_37107,8208000,1,44.9700,14.9900000000,204,54,0.2647058823529412,258,3
AMZN_USR_39207,864000,6,532.9000,19.3838690000,139,44,0.3165467625899281,183,3
AMZN_USR_31705,7776000,2,88.0000,22.2500000000,138,44,0.3188405797101449,182,3
AMZN_USR_41950,2764800,3,306.9300,31.4933333333,75,27,0.3600000000000000,102,2
AMZN_USR_26017,5270400,1,90.0000,30.0000000000,197,60,0.3045685279187817,255,3
AMZN_USR_26003,2419200,1,46.0000,11.5000000000,144,32,0.2222222222222222,176,2
AMZN_USR_42301,2937600,6,614.4300,28.4133333333,298,83,0.2785234899328859,380,6
AMZN_USR_27108,7862400,2,221.0000,31.2500000000,134,42,0.3134328358208955,176,2
AMZN_USR_25738,1728000,3,271.9400,29.3266666667,"","","","",""
AMZN_USR_19918,864000,1,43.5000,14.5000000000,"","","","",""
AMZN_USR_39470,2678400,6,484.8000,15.1494721667,158,51,0.3227848101265823,207,2
AMZN_USR_47824,864000,2,359.9600,44.9950000000,323,102,0.3157894736842105,419,5
AMZN_USR_25344,7862400,1,43.5000,14.5000000000,124,42,0.3387096774193548,166,3
AMZN_USR_44066,8380800,1,59.9600,14.9900000000,50,21,0.4200000000000000,71,1
AMZN_USR_51261,8553600,2,221.9300,30.9900000000,42,12,0.2857142857142857,54,1
AMZN_USR_30853,4752000,1,103.9600,25.9900000000,51,17,0.3333333333333333,67,1
AMZN_USR_37784,7689600,1,77.9700,25.9900000000,61,20,0.3278688524590164,81,1
AMZN_USR_41307,8467200,1,113.9700,37.9900000000,69,22,0.3188405797101449,90,2
AMZN_USR_50481,3974400,2,107.9800,11.3300000000,115,42,0.3652173913043478,157,3
AMZN_USR_38920,2851200,7,607.8700,26.5657142857,89,33,0.3707865168539326,121,1
AMZN_USR_22074,1728000,2,195.9300,27.9900000000,242,63,0.2603305785123967,303,6
AMZN_USR_43811,3369600,2,179.9800,18.2117855000,194,56,0.2886597938144330,248,3
AMZN_USR_44635,6220800,1,50.0000,25.0000000000,"","","","",""
AMZN_USR_26547,6566400,5,431.9500,35.8960000000,76,20,0.2631578947368421,96,1
AMZN_USR_30790,7862400,2,114.9700,38.4900000000,49,19,0.3877551020408163,68,1
AMZN_USR_32960,6393600,3,395.8900,35.3233333333,233,67,0.2875536480686695,300,4
AMZN_USR_44733,7948800,3,293.9000,30.9900000000,42,14,0.3333333333333333,56,1
AMZN_USR_23393,5702400,4,200.9400,10.7702677500,194,66,0.3402061855670103,260,3
AMZN_USR_42774,1036800,2,139.9800,34.9950000000,"","","","",""
AMZN_USR_25527,8294400,1,144.0000,48.0000000000,"","","","",""
AMZN_USR_18420,1296000,3,200.9100,22.3233333333,180,48,0.2666666666666667,228,3
AMZN_USR_47020,1036800,4,277.9700,25.2475000000,118,39,0.3305084745762712,152,3
AMZN_USR_51856,3801600,5,425.9600,17.0064762000,208,63,0.3028846153846154,265,4
AMZN_USR_37954,4752000,1,63.9600,15.9900000000,85,20,0.2352941176470588,105,2
AMZN_USR_29836,8294400,1,160.0000,40.0000000000,82,22,0.2682926829268293,104,2
AMZN_USR_44022,1641600,1,167.9600,41.9900000000,18,3,0.1666666666666667,21,1
AMZN_USR_18832,6652800,1,29.0000,5.8000000000,155,40,0.2580645161290323,194,3
AMZN_USR_20925,7084800,1,35.5000,35.5000000000,112,31,0.2767857142857143,143,2
AMZN_USR_36564,5702400,6,592.8400,18.0212856667,99,31,0.3131313131313131,129,2
AMZN_USR_46147,1728000,3,247.9600,34.6600000000,205,62,0.3024390243902439,267,4
AMZN_USR_40521,8294400,1,75.0000,12.5000000000,105,34,0.3238095238095238,137,3
AMZN_USR_23578,1987200,3,295.9700,26.8300000000,"","","","",""
AMZN_USR_46250,5961600,2,93.9300,9.5762500000,221,77,0.3484162895927602,297,5
AMZN_USR_36315,3542400,3,223.9600,12.0295236667,217,66,0.3041474654377880,280,3
AMZN_USR_23034,3715200,5,289.4500,19.6960000000,365,105,0.2876712328767123,467,6
AMZN_USR_26906,1641600,5,515.9000,30.2940000000,151,57,0.3774834437086093,208,2
AMZN_USR_48964,6220800,5,344.9700,23.8980000000,81,26,0.3209876543209877,104,1
AMZN_USR_45178,5702400,2,139.9300,19.9900000000,130,41,0.3153846153846154,171,4
AMZN_USR_30289,950400,9,686.9000,21.4014285556,134,29,0.2164179104477612,163,2
AMZN_USR_44225,3801600,1,38.9700,12.9900000000,270,80,0.2962962962962963,348,4
AMZN_USR_24345,3110400,4,298.9400,28.2450000000,96,31,0.3229166666666667,127,2
AMZN_USR_29412,8380800,1,25.0000,25.0000000000,68,16,0.2352941176470588,79,1
AMZN_USR_33207,2937600,13,969.8900,15.6746923077,279,84,0.3010752688172043,361,3
AMZN_USR_36923,6566400,2,155.9600,38.9900000000,39,12,0.3076923076923077,49,1
AMZN_USR_47372,1296000,6,533.9000,24.3295833333,279,82,0.2939068100358423,358,4
AMZN_USR_24449,1209600,2,143.9600,22.9950000000,185,63,0.3405405405405405,247,3
AMZN_USR_33702,1036800,4,354.4300,28.8700000000,133,46,0.3458646616541353,178,2
AMZN_USR_23375,8035200,2,313.9300,43.9900000000,"","","","",""
AMZN_USR_51712,4147200,1,80.0000,20.0000000000,84,30,0.3571428571428571,112,3
AMZN_USR_33875,2764800,2,86.9600,23.9950000000,112,33,0.2946428571428571,142,2
AMZN_USR_44866,6134400,2,321.4600,45.2450000000,49,20,0.4081632653061224,69,1
AMZN_USR_38951,864000,2,190.0000,27.5000000000,94,28,0.2978723404255319,122,2
AMZN_USR_47008,1123200,6,478.8800,28.6600000000,105,30,0.2857142857142857,134,2
AMZN_USR_48772,5097600,2,183.9800,33.9950000000,"","","","",""
AMZN_USR_49752,6480000,4,621.8900,38.9935715000,65,25,0.3846153846153846,90,1
AMZN_USR_23000,3456000,7,526.8800,28.4928571429,207,72,0.3478260869565217,271,4
AMZN_USR_31560,6998400,2,204.0000,22.5000000000,100,29,0.2900000000000000,129,2
AMZN_USR_25880,8208000,1,81.0000,16.2000000000,"","","","",""
AMZN_USR_25005,1382400,2,263.9800,41.9950000000,64,16,0.2500000000000000,80,1
AMZN_USR_25612,4924800,1,50.0000,25.0000000000,67,15,0.2238805970149254,82,2
AMZN_USR_35697,8467200,1,83.9800,41.9900000000,117,37,0.3162393162393162,154,2
AMZN_USR_46870,5529600,2,99.9700,8.3308335000,148,48,0.3243243243243243,190,3
AMZN_USR_37021,3196800,3,174.9400,22.3266666667,84,28,0.3333333333333333,112,2
AMZN_USR_34321,864000,5,665.4800,41.4980000000,172,56,0.3255813953488372,227,3
AMZN_USR_51066,1209600,3,256.4200,31.4933333333,43,15,0.3488372093023256,56,1
AMZN_USR_33929,3715200,1,25.0000,25.0000000000,99,32,0.3232323232323232,130,1
AMZN_USR_39316,8294400,3,433.9600,36.1633333333,106,33,0.3113207547169811,139,1
AMZN_USR_52045,1814400,9,944.8100,35.0477777778,118,39,0.3305084745762712,157,3
AMZN_USR_18970,3628800,2,135.5000,25.0000000000,112,35,0.3125000000000000,144,2
AMZN_USR_33315,1209600,2,186.9600,26.4950000000,58,17,0.2931034482758621,75,1
AMZN_USR_39480,1641600,8,606.3700,26.7450000000,112,25,0.2232142857142857,136,2
AMZN_USR_47519,1123200,4,319.9400,16.8868095000,39,14,0.3589743589743590,52,1
AMZN_USR_42169,1209600,5,483.9200,16.3632380000,291,80,0.2749140893470790,369,5
AMZN_USR_28679,3110400,2,238.0000,29.7500000000,40,11,0.2750000000000000,51,1
AMZN_USR_47844,5443200,3,307.9100,33.3233333333,215,66,0.3069767441860465,276,3
AMZN_USR_23441,3283200,7,575.4200,19.2905714286,155,40,0.2580645161290323,194,3
AMZN_USR_30597,7689600,1,58.0000,14.5000000000,100,23,0.2300000000000000,123,2
AMZN_USR_51391,1468800,4,289.9400,21.7450000000,104,36,0.3461538461538462,139,3
AMZN_USR_51650,950400,5,399.4000,15.2878334000,289,95,0.3287197231833910,381,5
AMZN_USR_44091,1555200,1,75.0000,25.0000000000,51,14,0.2745098039215686,65,1
AMZN_USR_44820,950400,4,349.9400,18.5675000000,28,9,0.3214285714285714,37,1
AMZN_USR_48145,1123200,4,503.9200,37.1175000000,87,24,0.2758620689655172,111,2
AMZN_USR_19521,6739200,1,51.9600,12.9900000000,71,16,0.2253521126760563,80,1
AMZN_USR_19953,5270400,5,427.4600,27.7960000000,59,22,0.3728813559322034,81,1
AMZN_USR_31179,3283200,3,291.9700,30.8300000000,156,45,0.2884615384615385,201,2
AMZN_USR_32094,5529600,1,27.9800,5.5960000000,21,10,0.4761904761904762,30,1
AMZN_USR_40846,6480000,3,146.4600,24.4966666667,60,17,0.2833333333333333,77,1
AMZN_USR_46704,5184000,7,678.9400,33.2114285714,197,46,0.2335025380710660,243,4
AMZN_USR_38536,2764800,3,242.9500,13.8297620000,216,70,0.3240740740740741,286,5
AMZN_USR_40185,5788800,2,136.0000,44.0000000000,18,2,0.1111111111111111,20,1
AMZN_USR_24460,5529600,2,107.4600,15.2450000000,"","","","",""
AMZN_USR_35500,3283200,3,251.9200,36.2133333333,90,31,0.3444444444444444,121,2
AMZN_USR_34653,8640000,1,121.5000,30.3750000000,108,29,0.2685185185185185,137,2
AMZN_USR_37308,7776000,2,163.9600,12.7114285000,73,20,0.2739726027397260,93,2
AMZN_USR_42375,7603200,1,35.0000,35.0000000000,"","","","",""
AMZN_USR_31350,3888000,3,279.9000,27.9900000000,120,42,0.3500000000000000,159,4
AMZN_USR_35998,7948800,2,142.0000,29.7500000000,52,12,0.2307692307692308,63,2
AMZN_USR_29331,6048000,2,126.0000,19.0000000000,26,8,0.3076923076923077,34,1
AMZN_USR_20974,2937600,4,433.4400,32.1200000000,101,29,0.2871287128712871,129,2
AMZN_USR_32043,2332800,2,189.9300,15.8275000000,131,40,0.3053435114503817,168,3
AMZN_USR_28411,8467200,1,77.9800,38.9900000000,174,46,0.2643678160919540,213,4
AMZN_USR_20890,1209600,6,545.9600,16.3085713333,181,46,0.2541436464088398,224,3
AMZN_USR_44375,2332800,6,292.8900,14.6616666667,134,48,0.3582089552238806,182,3
AMZN_USR_24377,6220800,1,39.0000,13.0000000000,68,14,0.2058823529411765,81,2
AMZN_USR_46040,3369600,8,715.8700,16.7492707500,141,39,0.2765957446808511,180,2
AMZN_USR_24655,3542400,1,71.0000,35.5000000000,151,53,0.3509933774834437,203,4
AMZN_USR_34575,4147200,1,14.5000,14.5000000000,61,13,0.2131147540983607,73,1
AMZN_USR_49636,2851200,3,285.9800,29.8300000000,93,26,0.2795698924731183,119,2
AMZN_USR_38802,2073600,1,149.9700,49.9900000000,144,39,0.2708333333333333,182,3
AMZN_USR_37770,5356800,1,103.9600,25.9900000000,322,88,0.2732919254658385,410,5
AMZN_USR_36263,4320000,5,396.9000,28.5940000000,240,77,0.3208333333333333,314,3
AMZN_USR_25964,1123200,10,1072.9200,22.6452953000,195,63,0.3230769230769231,257,2
AMZN_USR_21838,6220800,1,81.0000,16.2000000000,55,16,0.2909090909090909,71,2
AMZN_USR_52211,5961600,6,391.4100,27.2450000000,47,19,0.4042553191489362,66,1
AMZN_USR_30172,2592000,8,654.3600,16.0786308750,238,62,0.2605042016806723,300,4
AMZN_USR_49326,864000,2,203.9400,33.9900000000,245,77,0.3142857142857143,320,4
AMZN_USR_46608,3024000,3,189.4500,23.1600000000,177,52,0.2937853107344633,226,4
AMZN_USR_38175,2937600,5,503.8900,18.9674858000,264,89,0.3371212121212121,350,5
AMZN_USR_40345,1209600,4,447.9400,33.2450000000,178,60,0.3370786516853933,237,3
AMZN_USR_21556,5788800,1,192.0000,48.0000000000,20,3,0.1500000000000000,23,1
AMZN_USR_51286,5875200,2,205.9600,31.9950000000,53,15,0.2830188679245283,68,2
AMZN_USR_35597,1382400,9,788.8800,26.5511111111,247,83,0.3360323886639676,329,3
AMZN_USR_36850,1296000,2,163.9700,23.9950000000,143,43,0.3006993006993007,186,3
AMZN_USR_37670,5788800,5,477.4400,27.3960000000,257,87,0.3385214007782101,344,5
AMZN_USR_32612,8380800,1,34.5000,11.5000000000,78,26,0.3333333333333333,101,2
AMZN_USR_31957,5529600,5,296.9000,11.5582620000,125,43,0.3440000000000000,168,2
AMZN_USR_22442,4233600,4,437.9400,29.3700000000,158,40,0.2531645569620253,198,3
AMZN_USR_18306,950400,6,566.9700,30.6650000000,334,99,0.2964071856287425,429,6
AMZN_USR_46178,6134400,3,277.4800,31.1633333333,179,50,0.2793296089385475,227,3
AMZN_USR_51557,3628800,1,29.9800,7.4950000000,92,29,0.3152173913043478,121,3
AMZN_USR_25135,2851200,8,795.9100,29.1837500000,236,62,0.2627118644067797,297,5
AMZN_USR_26637,864000,2,173.4600,26.7450000000,183,57,0.3114754098360656,239,3
AMZN_USR_33588,4665600,3,301.5000,28.1666666667,178,56,0.3146067415730337,227,3
AMZN_USR_18989,8208000,2,137.9300,17.2778570000,119,31,0.2605042016806723,146,3
AMZN_USR_46069,3715200,4,473.9000,32.6175000000,47,8,0.1702127659574468,55,1
AMZN_USR_38148,1209600,2,261.9800,45.2450000000,123,36,0.2926829268292683,158,2
AMZN_USR_29043,3369600,5,399.9000,25.9940000000,58,19,0.3275862068965517,77,2
AMZN_USR_50104,2851200,1,96.0000,48.0000000000,98,27,0.2755102040816327,119,2
AMZN_USR_30233,950400,1,58.0000,14.5000000000,90,24,0.2666666666666667,113,2
AMZN_USR_22193,2764800,4,307.4700,27.9975000000,230,64,0.2782608695652174,289,4
AMZN_USR_52199,8553600,1,107.9700,35.9900000000,115,32,0.2782608695652174,146,2
AMZN_USR_26250,864000,14,1165.7000,20.4152245000,301,92,0.3056478405315615,391,6
AMZN_USR_41168,1641600,1,162.0000,27.0000000000,71,24,0.3380281690140845,94,2
AMZN_USR_41547,6998400,1,38.9700,12.9900000000,132,36,0.2727272727272727,167,2
AMZN_USR_37104,4406400,1,80.0000,20.0000000000,22,5,0.2272727272727273,27,1
AMZN_USR_43952,8121600,1,155.9600,38.9900000000,64,16,0.2500000000000000,80,2
AMZN_USR_28465,2937600,4,401.8800,30.4900000000,203,54,0.2660098522167488,255,3
AMZN_USR_33923,5616000,4,365.9100,20.5698750000,63,23,0.3650793650793651,86,1
AMZN_USR_20804,4147200,3,200.5000,33.5000000000,66,25,0.3787878787878788,89,2
AMZN_USR_36478,1900800,1,83.9700,16.7940000000,81,26,0.3209876543209877,107,2
AMZN_USR_21474,3283200,1,77.9800,38.9900000000,"","","","",""
AMZN_USR_26835,7084800,1,83.9800,41.9900000000,"","","","",""
AMZN_USR_30186,4838400,1,90.0000,30.0000000000,253,78,0.3083003952569170,329,4
AMZN_USR_24307,2160000,6,650.8800,28.1616666667,45,17,0.3777777777777778,62,1
AMZN_USR_30052,8380800,1,192.0000,48.0000000000,168,60,0.3571428571428571,227,2
AMZN_USR_36816,2937600,4,326.9300,13.8244642500,117,27,0.2307692307692308,140,2
AMZN_USR_36853,2592000,4,338.9500,23.9950000000,121,38,0.3140495867768595,159,2
AMZN_USR_47770,7603200,1,29.9800,7.4950000000,39,11,0.2820512820512821,49,1
AMZN_USR_46697,8380800,2,343.9600,48.9950000000,385,120,0.3116883116883117,499,6
AMZN_USR_25546,6134400,3,455.9300,42.1600000000,110,29,0.2636363636363636,138,2
AMZN_USR_45493,2851200,2,153.9700,31.4950000000,174,58,0.3333333333333333,232,3
AMZN_USR_39680,6048000,8,550.4000,26.8075000000,176,63,0.3579545454545455,236,3
AMZN_USR_36713,2592000,1,79.9600,19.9900000000,95,28,0.2947368421052632,123,2
AMZN_USR_41304,2160000,1,83.9700,27.9900000000,113,30,0.2654867256637168,143,2
AMZN_USR_26220,7084800,3,174.9500,20.9933333333,42,8,0.1904761904761905,50,1
AMZN_USR_41213,8553600,1,113.9700,37.9900000000,"","","","",""
AMZN_USR_34035,8208000,1,75.0000,25.0000000000,23,10,0.4347826086956522,32,1
AMZN_USR_44361,1900800,2,194.9300,25.9900000000,109,34,0.3119266055045872,143,2
AMZN_USR_48846,8467200,2,218.9600,21.3716665000,27,8,0.2962962962962963,35,1
AMZN_USR_18943,864000,3,271.9300,24.3266666667,120,45,0.3750000000000000,165,3
AMZN_USR_48441,6134400,2,176.9400,29.4900000000,284,84,0.2957746478873239,368,5
AMZN_USR_31277,2246400,4,344.9600,26.4141667500,141,42,0.2978723404255319,183,3
AMZN_USR_37295,3542400,2,251.9600,31.4950000000,86,31,0.3604651162790698,116,1
AMZN_USR_30252,864000,4,350.9500,20.5849285000,160,50,0.3125000000000000,209,3
AMZN_USR_30357,6566400,3,275.9500,28.9933333333,215,58,0.2697674418604651,273,3
AMZN_USR_47591,5443200,1,59.9600,14.9900000000,91,31,0.3406593406593407,122,2
AMZN_USR_33097,2592000,3,317.9000,31.3233333333,56,16,0.2857142857142857,72,1
AMZN_USR_20612,7689600,3,309.9400,33.1600000000,"","","","",""
AMZN_USR_18335,3456000,1,167.9600,27.9933330000,101,26,0.2574257425742574,126,2
AMZN_USR_30030,8035200,1,60.0000,20.0000000000,247,78,0.3157894736842105,324,4
AMZN_USR_27578,1123200,2,171.9200,21.4900000000,"","","","",""
AMZN_USR_44957,7344000,2,241.5000,35.2500000000,163,49,0.3006134969325153,210,3
AMZN_USR_36617,2505600,1,144.0000,48.0000000000,163,53,0.3251533742331288,214,3
AMZN_USR_40694,6393600,2,138.9700,12.6641665000,138,41,0.2971014492753623,179,4
AMZN_USR_23453,4665600,1,99.9800,49.9900000000,51,12,0.2352941176470588,63,2
AMZN_USR_26188,4233600,1,39.0000,7.8000000000,96,28,0.2916666666666667,124,2
AMZN_USR_31061,7257600,1,56.0000,28.0000000000,91,27,0.2967032967032967,118,2
AMZN_USR_45504,3542400,2,167.9700,27.9950000000,53,19,0.3584905660377358,72,1
AMZN_USR_50036,950400,4,371.9100,32.9925000000,160,52,0.3250000000000000,210,3
AMZN_USR_30395,1382400,4,609.9600,38.1225000000,140,42,0.3000000000000000,181,3
AMZN_USR_44589,3024000,4,447.9000,36.2425000000,184,61,0.3315217391304348,245,4
AMZN_USR_24618,5616000,2,157.9800,15.7980000000,265,66,0.2490566037735849,331,5
AMZN_USR_26530,2505600,1,40.5000,40.5000000000,138,40,0.2898550724637681,176,3
AMZN_USR_46705,1641600,1,120.0000,40.0000000000,32,17,0.5312500000000000,49,1
AMZN_USR_30455,6652800,5,340.9200,28.0940000000,136,41,0.3014705882352941,176,2
AMZN_USR_35554,1641600,3,237.9200,19.8266666667,46,13,0.2826086956521739,59,2
AMZN_USR_49092,1814400,2,247.9300,20.2791070000,179,58,0.3240223463687151,237,4
AMZN_USR_32272,5702400,6,424.9100,19.9116666667,176,58,0.3295454545454545,234,3
AMZN_USR_30373,4406400,2,89.9800,15.9950000000,138,42,0.3043478260869565,178,3
AMZN_USR_50475,2851200,1,125.9700,20.9950000000,65,20,0.3076923076923077,84,2
AMZN_USR_22781,4838400,1,103.9600,17.3266670000,57,17,0.2982456140350877,74,2
AMZN_USR_31298,7084800,3,254.0000,32.6666666667,69,17,0.2463768115942029,86,1
AMZN_USR_37244,7430400,2,254.9700,42.4950000000,67,21,0.3134328358208955,85,1
AMZN_USR_37011,7862400,1,113.9700,37.9900000000,85,22,0.2588235294117647,104,2
AMZN_USR_32649,6220800,1,155.9600,38.9900000000,220,65,0.2954545454545455,285,6
AMZN_USR_37921,950400,2,217.9800,25.5300000000,214,67,0.3130841121495327,280,4
AMZN_USR_41753,3456000,2,225.9500,43.9900000000,96,31,0.3229166666666667,127,2
AMZN_USR_48782,5875200,1,52.0000,13.0000000000,111,32,0.2882882882882883,140,3
AMZN_USR_43230,7344000,2,140.0000,16.3333335000,151,55,0.3642384105960265,204,3
AMZN_USR_45200,6307200,3,239.4900,14.4100000000,89,29,0.3258426966292135,118,2
AMZN_USR_42497,4320000,1,23.0000,7.6666670000,262,73,0.2786259541984733,333,4
AMZN_USR_34349,1296000,2,243.9800,26.4975000000,108,25,0.2314814814814815,133,2
AMZN_USR_50748,6739200,3,260.5000,34.5000000000,200,53,0.2650000000000000,252,3
AMZN_USR_36150,6220800,3,161.9800,23.6633333333,228,82,0.3596491228070175,309,5
AMZN_USR_44224,3715200,1,121.5000,40.5000000000,103,28,0.2718446601941748,130,3
AMZN_USR_24141,5961600,4,318.8600,12.8098810000,280,75,0.2678571428571429,355,4
AMZN_USR_37470,6307200,5,809.4200,42.4960000000,148,50,0.3378378378378378,197,3
AMZN_USR_41543,864000,7,755.3900,32.2085714286,210,60,0.2857142857142857,266,4
