search_campaign_cnt,total_impressions_30d,total_clicks_30d,total_impressions_15d,total_clicks_15d,total_impressions_3d,total_clicks_3d,total_conversions_30d,total_revenue_30d,total_quantity_30d,total_conversions_15d,total_revenue_15d,total_quantity_15d,total_conversions_3d,total_revenue_3d,total_quantity_3d
2,9,2,4,0,1,0,4,0,0,2,0,0,0,0,0
2,7,1,7,1,4,0,5,0,0,1,0,0,0,0,0
2,7,1,6,1,2,0,5,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,5,1,4,1,1,0,1,0,0,1,0,0,0,0,0
1,5,1,4,1,0,0,4,0,0,3,0,0,2,0,0
1,2,1,1,1,1,0,4,0,0,3,0,0,2,0,0
1,6,3,4,1,0,1,6,0,0,4,0,0,1,0,0
1,4,2,2,2,0,1,6,0,0,4,0,0,1,0,0
1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,6,0,4,0,0,0,12,39,3,5,0,0,2,0,0
1,5,2,5,2,4,1,12,39,3,5,0,0,2,0,0
2,9,4,7,4,2,1,4,0,0,3,0,0,1,0,0
2,8,2,5,1,1,0,4,0,0,3,0,0,1,0,0
1,3,2,3,2,1,0,6,0,0,2,0,0,0,0,0
1,4,1,4,1,1,0,6,0,0,2,0,0,0,0,0
1,4,0,3,0,1,0,4,0,0,1,0,0,0,0,0
1,1,1,0,1,0,1,4,0,0,1,0,0,0,0,0
1,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,4,2,2,1,0,0,2,0,0,1,0,0,0,0,0
1,1,3,1,2,0,1,2,0,0,1,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2,0,0,0,0,3,0,0,1,0,0,1,0,0
1,2,1,0,0,0,0,3,0,0,1,0,0,1,0,0
1,4,1,0,0,0,0,6,183.95,5,3,183.95,5,0,0,0
1,2,1,0,0,0,0,6,183.95,5,3,183.95,5,0,0,0
1,2,1,2,1,0,1,3,286.93,11,0,0,0,0,0,0
1,3,1,2,1,1,1,3,286.93,11,0,0,0,0,0,0
1,4,3,3,1,0,1,2,0,0,2,0,0,1,0,0
1,3,1,2,0,1,0,2,0,0,2,0,0,1,0,0
1,1,0,0,0,0,0,9,0,0,4,0,0,2,0,0
1,0,2,0,0,0,0,9,0,0,4,0,0,2,0,0
1,11,2,8,2,3,1,6,0,0,1,0,0,0,0,0
1,11,4,10,1,2,1,6,0,0,1,0,0,0,0,0
1,7,0,5,0,0,0,7,0,0,5,0,0,1,0,0
1,14,2,10,1,3,0,7,0,0,5,0,0,1,0,0
2,18,0,13,0,6,0,5,0,0,1,0,0,0,0,0
2,8,3,7,2,2,1,5,0,0,1,0,0,0,0,0
1,2,0,2,0,2,0,5,0,0,3,0,0,0,0,0
1,8,0,6,0,2,0,5,0,0,3,0,0,0,0,0
1,4,2,3,1,1,0,2,0,0,2,0,0,1,0,0
1,7,0,5,0,1,0,2,0,0,2,0,0,1,0,0
1,6,1,5,1,0,0,3,0,0,2,0,0,0,0,0
1,6,1,2,0,0,0,3,0,0,2,0,0,0,0,0
1,2,0,1,0,1,0,3,0,0,2,0,0,2,0,0
1,3,1,3,1,0,0,3,0,0,2,0,0,2,0,0
1,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,3,0,0,3,0,0,1,0,0
1,4,0,3,0,0,0,3,0,0,3,0,0,1,0,0
2,9,5,5,4,1,1,7,335.96,11,6,335.96,11,1,84,3
2,8,1,7,1,1,0,7,335.96,11,6,335.96,11,1,84,3
1,15,1,11,1,3,1,1,0,0,1,0,0,0,0,0
1,9,1,7,1,1,0,1,0,0,1,0,0,0,0,0
1,1,2,1,1,0,0,4,0,0,3,0,0,2,0,0
1,3,0,3,0,1,0,4,0,0,3,0,0,2,0,0
1,3,2,3,2,1,1,3,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,3,0,0,1,0,0,0,0,0
3,12,1,6,1,3,1,8,0,0,4,0,0,0,0,0
3,14,4,7,2,1,1,8,0,0,4,0,0,0,0,0
2,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,5,2,5,1,1,0,3,0,0,2,0,0,0,0,0
1,4,0,3,0,1,0,3,0,0,2,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,2,0,2,2,0,0,1,0,0,1,0,0
1,3,0,3,0,0,0,2,0,0,1,0,0,1,0,0
1,2,1,1,0,0,0,6,0,0,3,0,0,0,0,0
1,4,2,3,2,0,1,6,0,0,3,0,0,0,0,0
2,10,0,9,0,0,0,2,0,0,1,0,0,0,0,0
2,4,2,3,2,0,1,2,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,6,0,0,3,0,0,1,0,0
1,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0
1,10,1,7,0,2,0,5,0,0,4,0,0,1,0,0
1,9,2,7,1,2,0,5,0,0,4,0,0,1,0,0
1,14,1,12,0,3,0,5,0,0,1,0,0,0,0,0
1,14,0,9,0,3,0,5,0,0,1,0,0,0,0,0
1,6,3,2,3,0,2,9,0,0,1,0,0,0,0,0
1,2,0,1,0,1,0,9,0,0,1,0,0,0,0,0
1,2,0,2,0,1,0,5,0,0,5,0,0,0,0,0
1,1,2,1,1,0,1,5,0,0,5,0,0,0,0,0
1,3,1,1,0,0,0,1,83.98,3,1,83.98,3,1,83.98,3
1,1,0,1,0,0,0,1,83.98,3,1,83.98,3,1,83.98,3
1,3,1,3,1,1,0,1,0,0,1,0,0,0,0,0
1,3,3,2,2,1,0,1,0,0,1,0,0,0,0,0
2,10,1,5,1,1,0,1,0,0,1,0,0,0,0,0
2,9,1,5,1,0,1,1,0,0,1,0,0,0,0,0
1,3,1,3,1,1,1,,,,,,,,,
1,4,0,4,0,0,0,,,,,,,,,
1,8,1,5,1,1,0,10,0,0,3,0,0,0,0,0
1,1,0,1,0,0,0,10,0,0,3,0,0,0,0,0
1,4,1,4,1,1,0,4,0,0,1,0,0,0,0,0
1,3,2,1,1,0,0,4,0,0,1,0,0,0,0,0
2,15,3,13,2,3,1,3,0,0,2,0,0,1,0,0
2,17,1,10,0,3,0,3,0,0,2,0,0,1,0,0
1,3,1,3,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,6,1,5,1,1,0,1,0,0,1,0,0,0,0,0
1,3,2,3,1,1,0,1,0,0,1,0,0,0,0,0
2,14,1,12,0,3,0,4,0,0,3,0,0,0,0,0
2,9,0,6,0,1,0,4,0,0,3,0,0,0,0,0
1,6,2,5,2,2,1,5,0,0,4,0,0,0,0,0
1,2,1,2,1,1,0,5,0,0,4,0,0,0,0,0
1,13,1,10,1,3,0,7,0,0,5,0,0,1,0,0
1,7,1,5,0,2,0,7,0,0,5,0,0,1,0,0
1,4,0,4,0,1,0,1,0,0,1,0,0,0,0,0
1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0
1,4,2,2,1,0,0,,,,,,,,,
1,3,0,2,0,0,0,,,,,,,,,
1,11,2,8,1,4,0,4,52,4,2,0,0,0,0,0
1,10,2,9,2,3,1,4,52,4,2,0,0,0,0,0
2,4,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2,7,0,6,0,0,0,1,0,0,1,0,0,0,0,0
1,5,0,3,0,1,0,8,192,4,4,192,4,1,0,0
1,4,0,2,0,0,0,8,192,4,4,192,4,1,0,0
2,8,0,3,0,1,0,7,0,0,6,0,0,1,0,0
2,10,1,1,0,0,0,7,0,0,6,0,0,1,0,0
1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,9,1,6,1,0,1,2,0,0,0,0,0,0,0,0
1,10,0,7,0,3,0,2,0,0,0,0,0,0,0,0
1,6,2,4,1,1,0,5,0,0,3,0,0,1,0,0
1,4,1,2,1,1,1,5,0,0,3,0,0,1,0,0
1,1,3,1,2,1,0,2,0,0,1,0,0,1,0,0
1,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0
1,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0
1,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,3,0,0,3,0,0,2,0,0
1,8,0,7,0,2,0,3,0,0,3,0,0,2,0,0
1,2,1,1,1,0,0,3,0,0,1,0,0,0,0,0
1,3,3,2,2,1,1,3,0,0,1,0,0,0,0,0
3,9,1,6,1,0,0,6,0,0,4,0,0,0,0,0
3,15,1,12,1,0,0,6,0,0,4,0,0,0,0,0
2,20,2,16,1,4,0,2,0,0,2,0,0,2,0,0
2,11,4,9,4,1,0,2,0,0,2,0,0,2,0,0
1,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0
1,3,0,3,0,1,0,1,0,0,1,0,0,1,0,0
1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
1,5,0,5,0,1,0,2,0,0,0,0,0,0,0,0
1,4,0,3,0,1,0,7,0,0,5,0,0,2,0,0
1,1,0,1,0,1,0,7,0,0,5,0,0,2,0,0
1,7,3,5,3,1,1,4,0,0,4,0,0,1,0,0
1,11,1,6,1,0,0,4,0,0,4,0,0,1,0,0
1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1,1,2,1,2,0,1,10,0,0,2,0,0,0,0,0
1,4,0,3,0,1,0,9,39,3,1,0,0,0,0,0
1,2,0,0,0,0,0,9,39,3,1,0,0,0,0,0
2,8,2,4,0,1,0,8,0,0,2,0,0,2,0,0
2,12,2,5,1,0,0,8,0,0,2,0,0,2,0,0
1,4,0,2,0,0,0,4,0,0,4,0,0,1,0,0
1,3,0,1,0,0,0,4,0,0,4,0,0,1,0,0
2,6,4,6,3,1,1,2,60,3,2,60,3,0,0,0
2,7,1,7,0,2,0,2,60,3,2,60,3,0,0,0
1,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0
1,5,1,4,1,0,1,3,0,0,0,0,0,0,0,0
1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0
1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1,4,3,4,3,1,1,3,0,0,3,0,0,2,0,0
1,1,0,1,0,0,0,3,0,0,3,0,0,2,0,0
1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0
1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,7,1,1,0,0,0,0,0,0,0,0,0,0
1,5,1,4,1,1,0,5,0,0,3,0,0,0,0,0
1,5,2,4,2,2,0,5,0,0,3,0,0,0,0,0
1,5,0,4,0,1,0,1,0,0,0,0,0,0,0,0
1,4,1,3,1,0,0,1,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
1,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0
1,7,0,3,0,1,0,2,0,0,1,0,0,0,0,0
1,9,2,0,0,0,0,6,0,0,0,0,0,0,0,0
1,4,2,0,0,0,0,6,0,0,0,0,0,0,0,0
2,14,6,13,4,3,1,12,0,0,4,0,0,1,0,0
2,12,2,10,1,2,0,12,0,0,4,0,0,1,0,0
1,4,3,3,2,1,0,7,0,0,4,0,0,2,0,0
1,3,1,1,1,0,0,7,0,0,4,0,0,2,0,0
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,9,0,8,0,1,0,1,0,0,1,0,0,0,0,0
1,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0
1,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0
1,1,1,0,0,0,0,4,0,0,3,0,0,0,0,0
2,8,3,6,1,1,0,1,0,0,1,0,0,1,0,0
2,10,0,7,0,3,0,1,0,0,1,0,0,1,0,0
1,3,1,3,1,0,1,3,0,0,3,0,0,1,0,0
1,1,0,1,0,1,0,3,0,0,3,0,0,1,0,0
1,4,3,3,2,3,0,3,0,0,3,0,0,2,0,0
1,3,2,1,2,0,1,3,0,0,3,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,2,0,5,0,0,4,0,0,1,0,0
1,2,0,2,0,1,0,5,0,0,4,0,0,1,0,0
1,3,0,3,0,1,0,4,0,0,3,0,0,3,0,0
1,2,0,0,0,0,0,4,0,0,3,0,0,3,0,0
3,8,0,4,0,1,0,8,0,0,3,0,0,1,0,0
3,6,2,0,1,0,0,8,0,0,3,0,0,1,0,0
2,10,2,4,1,0,0,7,0,0,2,0,0,0,0,0
2,7,2,3,0,1,0,7,0,0,2,0,0,0,0,0
1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,8,2,5,1,2,1,7,206.97,11,2,0,0,1,0,0
1,3,1,2,1,1,0,7,206.97,11,2,0,0,1,0,0
1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,4,2,0,0,0,0,10,160,6,1,0,0,0,0,0
1,2,0,0,0,0,0,10,160,6,1,0,0,0,0,0
1,7,0,5,0,0,0,1,0,0,1,0,0,0,0,0
1,4,1,3,1,2,0,1,0,0,1,0,0,0,0,0
1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
1,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0
1,2,0,2,0,0,0,1,58,4,1,58,4,0,0,0
1,1,1,0,0,0,0,1,58,4,1,58,4,0,0,0
1,4,2,4,2,1,1,11,0,0,3,0,0,0,0,0
1,5,0,4,0,1,0,11,0,0,3,0,0,0,0,0
1,2,3,0,0,0,0,5,39.98,2,2,0,0,0,0,0
1,4,0,0,0,0,0,5,39.98,2,2,0,0,0,0,0
1,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0
1,8,1,6,1,3,0,8,0,0,3,0,0,0,0,0
1,7,4,4,1,2,0,8,0,0,3,0,0,0,0,0
1,11,1,8,1,4,0,1,0,0,1,0,0,0,0,0
1,9,0,4,0,0,0,1,0,0,1,0,0,0,0,0
1,4,0,2,0,0,0,3,0,0,2,0,0,0,0,0
1,2,1,0,0,0,0,3,0,0,2,0,0,0,0,0
2,9,2,7,2,0,1,2,0,0,2,0,0,0,0,0
2,10,2,9,2,2,0,2,0,0,2,0,0,0,0,0
1,7,1,5,0,1,0,4,0,0,1,0,0,0,0,0
1,11,3,8,2,2,1,4,0,0,1,0,0,0,0,0
1,8,4,6,3,2,0,8,0,0,6,0,0,1,0,0
1,7,0,5,0,1,0,8,0,0,6,0,0,1,0,0
1,3,0,3,0,0,0,2,0,0,1,0,0,0,0,0
1,3,1,3,1,2,0,2,0,0,1,0,0,0,0,0
1,3,0,2,0,0,0,5,0,0,2,0,0,1,0,0
1,4,0,4,0,1,0,5,0,0,2,0,0,1,0,0
1,5,2,3,2,1,0,6,225.96,8,6,225.96,8,4,58,4
1,6,2,4,2,3,0,6,225.96,8,6,225.96,8,4,58,4
1,3,0,3,0,0,0,5,0,0,5,0,0,3,0,0
1,4,2,4,2,0,0,5,0,0,5,0,0,3,0,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,4,0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,8,1,5,1,1,1,2,0,0,2,0,0,0,0,0
2,5,3,4,2,1,0,2,0,0,2,0,0,0,0,0
1,3,0,2,0,0,0,2,0,0,1,0,0,1,0,0
1,4,1,3,1,0,0,2,0,0,1,0,0,1,0,0
1,1,1,0,1,0,0,3,75,3,2,75,3,0,0,0
1,4,3,3,3,1,0,3,75,3,2,75,3,0,0,0
2,10,1,9,0,3,0,1,0,0,1,0,0,0,0,0
2,9,0,9,0,2,0,1,0,0,1,0,0,0,0,0
2,8,2,8,2,1,0,4,0,0,1,0,0,0,0,0
2,13,1,10,1,2,0,4,0,0,1,0,0,0,0,0
2,13,1,11,1,2,0,1,0,0,1,0,0,1,0,0
2,9,1,7,1,1,0,1,0,0,1,0,0,1,0,0
1,10,3,10,1,3,0,10,0,0,5,0,0,1,0,0
1,6,2,3,2,0,0,10,0,0,5,0,0,1,0,0
1,1,2,0,0,0,0,11,239.94,9,1,0,0,0,0,0
1,2,0,0,0,0,0,11,239.94,9,1,0,0,0,0,0
1,9,2,7,2,2,1,4,0,0,4,0,0,3,0,0
1,6,1,2,1,1,0,4,0,0,4,0,0,3,0,0
1,4,1,3,0,0,0,1,0,0,1,0,0,0,0,0
1,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0
1,8,1,8,1,3,0,2,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,3,0,3,0,3,0,6,0,0,3,0,0,1,0,0
1,3,0,2,0,0,0,6,0,0,3,0,0,1,0,0
1,5,1,4,1,1,0,1,0,0,1,0,0,0,0,0
1,5,1,5,1,2,0,1,0,0,1,0,0,0,0,0
1,3,0,0,0,0,0,5,0,0,1,0,0,1,0,0
1,2,0,0,0,0,0,5,0,0,1,0,0,1,0,0
1,3,1,3,1,0,0,12,0,0,8,0,0,1,0,0
1,4,0,3,0,0,0,12,0,0,8,0,0,1,0,0
1,4,1,4,0,1,0,7,0,0,7,0,0,0,0,0
1,2,0,2,0,0,0,7,0,0,7,0,0,0,0,0
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1,7,0,0,0,0,0,3,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,2,1,0,0,3,0,0,3,0,0,0,0,0
1,2,2,1,2,0,1,3,0,0,3,0,0,0,0,0
1,4,0,3,0,2,0,5,0,0,4,0,0,0,0,0
1,2,1,2,1,0,0,5,0,0,4,0,0,0,0,0
2,6,0,2,0,0,0,8,0,0,2,0,0,0,0,0
2,7,1,3,1,0,1,8,0,0,2,0,0,0,0,0
1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,0,3,0,1,0,8,0,0,5,0,0,2,0,0
1,7,2,5,1,0,0,8,0,0,5,0,0,2,0,0
1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0
1,3,2,0,0,0,0,2,0,0,1,0,0,0,0,0
2,11,3,7,2,2,0,2,192,4,1,0,0,0,0,0
2,12,1,7,1,3,0,2,192,4,1,0,0,0,0,0
2,6,4,5,3,3,1,3,0,0,3,0,0,1,0,0
2,15,2,13,1,3,0,3,0,0,3,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1,5,1,0,0,3,0,0,2,0,0,0,0,0
1,1,1,1,0,0,0,3,0,0,2,0,0,0,0,0
1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
3,11,4,5,1,1,0,5,0,0,1,0,0,0,0,0
3,15,5,5,0,3,0,5,0,0,1,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,3,0,0,0,4,213.96,8,3,213.96,8,1,0,0
1,5,2,5,2,0,1,4,213.96,8,3,213.96,8,1,0,0
2,3,2,1,2,0,0,9,100,4,4,0,0,0,0,0
2,7,1,1,0,1,0,9,100,4,4,0,0,0,0,0
1,2,1,2,1,0,0,7,0,0,5,0,0,2,0,0
1,6,1,5,1,2,0,7,0,0,5,0,0,2,0,0
1,3,1,1,1,0,0,5,100,4,3,0,0,0,0,0
1,5,1,3,1,2,0,5,100,4,3,0,0,0,0,0
1,9,4,6,4,2,0,8,0,0,6,0,0,0,0,0
1,8,2,5,2,1,2,8,0,0,6,0,0,0,0,0
1,3,2,1,1,1,0,2,0,0,0,0,0,0,0,0
1,4,0,4,0,2,0,2,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0
1,3,2,0,0,0,0,5,0,0,2,0,0,0,0,0
1,4,2,4,1,0,0,2,0,0,2,0,0,0,0,0
1,4,0,2,0,1,0,2,0,0,2,0,0,0,0,0
1,4,2,3,2,0,0,8,0,0,3,0,0,1,0,0
1,3,0,2,0,0,0,8,0,0,3,0,0,1,0,0
1,8,1,5,1,3,0,6,0,0,6,0,0,0,0,0
1,3,6,2,4,0,0,6,0,0,6,0,0,0,0,0
1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,2,0,0,0,4,0,0,1,0,0,0,0,0
1,8,2,5,2,3,0,4,0,0,1,0,0,0,0,0
1,5,1,0,0,0,0,10,0,0,9,0,0,2,0,0
1,4,0,0,0,0,0,10,0,0,9,0,0,2,0,0
1,7,2,4,1,0,1,1,0,0,0,0,0,0,0,0
1,5,3,4,1,2,1,1,0,0,0,0,0,0,0,0
1,4,0,2,0,0,0,2,0,0,1,0,0,0,0,0
1,7,1,4,0,1,0,2,0,0,1,0,0,0,0,0
1,3,0,3,0,2,0,4,277.96,7,1,0,0,0,0,0
1,5,1,4,1,0,0,4,277.96,7,1,0,0,0,0,0
1,7,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0
1,3,0,1,0,0,0,3,0,0,2,0,0,0,0,0
1,2,2,2,2,1,1,3,0,0,2,0,0,0,0,0
1,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0
1,1,0,0,0,0,0,4,0,0,3,0,0,0,0,0
1,7,1,5,1,1,0,2,0,0,0,0,0,0,0,0
1,10,1,7,1,0,1,2,0,0,0,0,0,0,0,0
1,4,1,3,0,1,0,3,0,0,2,0,0,1,0,0
1,3,1,3,1,0,0,3,0,0,2,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2,4,1,0,1,3,0,0,0,0,0,0,0,0
2,9,2,3,0,0,0,3,0,0,0,0,0,0,0,0
1,5,0,2,0,0,0,5,58,4,4,0,0,2,0,0
1,5,3,3,2,2,0,5,58,4,4,0,0,2,0,0
1,1,0,0,0,0,0,5,0,0,2,0,0,1,0,0
1,2,1,0,0,0,0,5,0,0,2,0,0,1,0,0
1,2,0,0,0,0,0,3,0,0,3,0,0,1,0,0
1,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0
1,3,0,3,0,0,0,6,119.97,5,5,119.97,5,1,38.97,3
1,3,1,2,1,0,0,6,119.97,5,5,119.97,5,1,38.97,3
2,9,0,7,0,1,0,5,0,0,3,0,0,0,0,0
2,3,3,1,1,0,0,5,0,0,3,0,0,0,0,0
1,1,1,0,0,0,0,6,0,0,2,0,0,1,0,0
1,3,2,2,2,0,1,6,0,0,2,0,0,1,0,0
1,5,1,4,1,1,0,,,,,,,,,
1,3,2,3,2,1,0,,,,,,,,,
1,9,1,9,1,2,0,4,0,0,3,0,0,1,0,0
1,7,2,5,1,4,0,4,0,0,3,0,0,1,0,0
1,4,1,2,0,1,0,3,247.92,8,0,0,0,0,0,0
1,2,1,0,0,0,0,3,247.92,8,0,0,0,0,0,0
1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,0,0,0,4,0,0,4,0,0,3,0,0
1,3,0,2,0,0,0,4,0,0,4,0,0,3,0,0
1,5,1,4,1,1,0,2,125.97,3,0,0,0,0,0,0
1,2,0,1,0,0,0,2,125.97,3,0,0,0,0,0,0
1,3,1,2,1,0,0,4,0,0,0,0,0,0,0,0
1,8,0,6,0,0,0,4,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,0,5,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,6,0,5,0,1,0,10,0,0,5,0,0,1,0,0
1,3,1,3,1,0,0,10,0,0,5,0,0,1,0,0
2,8,2,7,2,1,0,6,0,0,4,0,0,1,0,0
2,9,2,7,1,1,0,6,0,0,4,0,0,1,0,0
1,5,2,3,2,0,1,1,0,0,1,0,0,0,0,0
1,8,0,7,0,1,0,1,0,0,1,0,0,0,0,0
1,3,1,3,1,0,0,5,0,0,1,0,0,0,0,0
1,2,1,2,1,1,1,5,0,0,1,0,0,0,0,0
1,7,2,7,2,1,0,7,0,0,4,0,0,0,0,0
1,7,0,7,0,1,0,7,0,0,4,0,0,0,0,0
1,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0
1,5,3,4,2,1,0,0,0,0,0,0,0,0,0,0
1,8,1,8,1,3,1,11,0,0,4,0,0,0,0,0
1,6,1,5,1,3,0,11,0,0,4,0,0,0,0,0
1,5,1,4,0,1,0,4,0,0,4,0,0,0,0,0
1,4,1,3,1,2,0,4,0,0,4,0,0,0,0,0
1,5,2,5,2,2,0,9,0,0,5,0,0,1,0,0
1,5,2,5,1,0,0,9,0,0,5,0,0,1,0,0
1,5,2,4,2,1,1,2,0,0,1,0,0,0,0,0
1,3,0,3,0,0,0,2,0,0,1,0,0,0,0,0
1,3,2,3,2,0,0,3,0,0,3,0,0,2,0,0
1,6,1,5,1,1,0,3,0,0,3,0,0,2,0,0
2,14,0,11,0,1,0,2,0,0,0,0,0,0,0,0
2,9,1,7,1,1,1,2,0,0,0,0,0,0,0,0
1,3,1,2,1,1,0,1,0,0,1,0,0,0,0,0
1,4,1,2,1,0,1,1,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
